observer,neighbor,window_start,window_end,contacts,contact_time,tx_offer_M,tx_ok_M,tx_abort_M,rx_M,tx_offer_F,tx_ok_F,tx_abort_F,rx_F,buf_bytes_avg,buf_bytes_max,drop_buf_M,drop_buf_F
15,122,-100,200,1,6,0,0,0,0,0,0,0,0,0.00,0,0,0
15,10,200,500,1,38,0,0,0,0,0,0,0,0,0.00,0,0,0
15,60,800,1100,1,2,0,0,0,0,0,0,0,0,0.00,0,0,0
15,100,800,1100,1,2,0,0,0,0,0,0,0,0,0.00,0,0,0
15,18,800,1100,1,11,0,0,0,0,0,0,0,0,0.00,0,0,0
15,7,1100,1400,2,61,0,0,0,0,925,4,0,0,1981886.76,4741435,0,4
15,43,1100,1400,1,2,0,0,0,0,1,1,0,0,1981886.76,4741435,0,4
15,123,1100,1400,1,12,0,0,0,0,0,0,0,3,1981886.76,4741435,0,4
15,60,1100,1400,1,2,0,0,0,0,0,0,0,2,1981886.76,4741435,0,4
15,77,1100,1400,1,10,0,0,0,0,65,0,0,3,1981886.76,4741435,0,4
15,55,1100,1400,1,3,0,0,0,0,0,0,0,2,1981886.76,4741435,0,4
15,34,1100,1400,1,2,0,0,0,0,0,0,0,1,1981886.76,4741435,0,4
15,108,1100,1400,1,11,0,0,0,0,0,0,0,7,1981886.76,4741435,0,4
15,36,1400,1700,1,2,0,0,0,0,1,0,1,0,4444206.00,4444206,0,0
15,54,1400,1700,1,2,0,0,0,0,3,2,1,0,4444206.00,4444206,0,0
15,98,1700,2000,1,3,0,0,0,0,3,2,1,0,4444206.00,4444206,0,0
15,116,2000,2300,2,4,0,0,0,0,2,1,1,1,4405056.62,4611914,0,6
15,49,2000,2300,1,5,0,0,0,0,4,3,1,0,4405056.62,4611914,0,6
15,41,2000,2300,1,2,0,0,0,0,2,1,1,0,4405056.62,4611914,0,6
15,38,2000,2300,1,3,0,0,0,0,3,2,1,0,4405056.62,4611914,0,6
15,36,2000,2300,1,5,0,0,0,1,0,0,0,1,4405056.62,4611914,0,6
15,99,2000,2300,1,3,0,0,0,0,4,1,1,0,4405056.62,4611914,0,6
15,13,2000,2300,1,9,0,0,0,0,8,7,1,0,4405056.62,4611914,0,6
15,117,2000,2300,1,1,0,0,0,0,0,0,0,1,4405056.62,4611914,0,6
15,6,2300,2600,1,9,0,0,0,0,0,0,0,8,4471293.33,4818414,1,11
15,49,2300,2600,1,3,0,0,0,0,0,0,0,1,4471293.33,4818414,1,11
15,112,2300,2600,1,2,1,0,1,0,1,1,0,0,4471293.33,4818414,1,11
15,98,2300,2600,1,2,0,0,0,0,3,1,0,0,4471293.33,4818414,1,11
15,103,2300,2600,1,9,0,0,0,0,1,1,0,6,4471293.33,4818414,1,11
15,74,2600,2900,1,8,0,0,0,2,0,0,0,1,4149449.10,4746943,0,9
15,21,2600,2900,1,7,0,0,0,0,4,4,0,3,4149449.10,4746943,0,9
15,11,2600,2900,1,7,0,0,0,0,6,5,1,0,4149449.10,4746943,0,9
15,114,2600,2900,1,3,0,0,0,0,0,0,0,0,4149449.10,4746943,0,9
15,66,2600,2900,1,2,0,0,0,0,0,0,0,1,4149449.10,4746943,0,9
15,115,2900,3200,1,4,0,0,0,0,5,4,1,0,4604687.02,4960433,2,14
15,1,2900,3200,1,25,0,0,0,1,0,0,0,7,4604687.02,4960433,2,14
15,85,2900,3200,1,8,0,0,0,1,0,0,0,4,4604687.02,4960433,2,14
15,66,2900,3200,0,5,0,0,0,0,0,0,0,3,4604687.02,4960433,2,14
15,84,3200,3500,1,10,0,0,0,1,0,0,0,5,4608873.04,4960433,3,16
15,75,3200,3500,1,10,0,0,0,1,0,0,0,2,4608873.04,4960433,3,16
15,42,3200,3500,1,4,1,0,1,0,1,1,0,0,4608873.04,4960433,3,16
15,50,3200,3500,1,13,0,0,0,0,0,0,0,13,4608873.04,4960433,3,16
15,44,3200,3500,1,2,0,0,0,0,0,0,0,0,4608873.04,4960433,3,16
15,115,3500,3800,1,2,0,0,0,0,7,2,1,0,4307664.00,4307664,0,0
15,35,3500,3800,1,1,1,0,1,0,2,2,0,0,4307664.00,4307664,0,0
15,116,3800,4100,2,2,1,0,1,0,3,2,1,0,4503655.99,4887704,0,2
15,3,3800,4100,1,7,0,0,0,1,0,0,0,0,4503655.99,4887704,0,2
15,110,4400,4700,1,2,0,0,0,0,2,1,1,1,4821290.99,4953367,4,14
15,54,4400,4700,1,5,0,0,0,0,5,4,1,0,4821290.99,4953367,4,14
15,103,4400,4700,1,64,0,0,0,0,0,0,0,19,4821290.99,4953367,4,14
15,121,4700,5000,1,10,0,0,0,0,0,0,0,8,4838110.90,4953367,0,10
15,54,4700,5000,1,2,0,0,0,0,5,2,1,0,4838110.90,4953367,0,10
15,103,4700,5000,0,9,0,0,0,0,0,0,0,0,4838110.90,4953367,0,10
15,103,5300,5600,1,12,0,0,0,0,0,0,0,7,4539967.36,4872721,0,11
15,48,5600,5900,2,4,0,0,0,0,3,1,2,0,4482214.00,4482214,0,0
15,35,5600,5900,1,5,0,0,0,0,4,3,1,0,4482214.00,4482214,0,0
15,35,5900,6200,1,2,0,0,0,0,2,1,1,0,4482214.00,4482214,0,0
15,103,6200,6500,1,23,0,0,0,0,0,0,0,12,4552463.99,4938787,1,11
15,27,6500,6800,1,6,0,0,0,0,0,0,0,4,4929960.17,4938787,0,5
