observer,neighbor,window_start,window_end,contacts,contact_time,tx_offer_M,tx_ok_M,tx_abort_M,rx_M,tx_offer_F,tx_ok_F,tx_abort_F,rx_F,buf_bytes_avg,buf_bytes_max,drop_buf_M,drop_buf_F
56,121,-100,200,1,2,0,0,0,0,0,0,0,0,0.00,0,0,0
56,23,-100,200,1,15,0,0,0,0,0,0,0,0,0.00,0,0,0
56,60,200,500,1,2,0,0,0,0,0,0,0,0,0.00,0,0,0
56,53,200,500,1,1,0,0,0,0,0,0,0,0,0.00,0,0,0
56,100,200,500,1,2,0,0,0,0,0,0,0,0,0.00,0,0,0
56,42,200,500,1,1,0,0,0,0,0,0,0,0,0.00,0,0,0
56,48,200,500,1,2,0,0,0,0,0,0,0,0,0.00,0,0,0
56,55,200,500,1,1,0,0,0,0,0,0,0,0,0.00,0,0,0
56,20,500,800,1,2,0,0,0,0,0,0,0,0,0.00,0,0,0
56,53,500,800,0,1,0,0,0,0,0,0,0,0,0.00,0,0,0
56,114,800,1100,1,1,0,0,0,0,0,0,0,1,279634.36,712427,0,0
56,124,800,1100,1,2,0,0,0,0,0,0,0,1,279634.36,712427,0,0
56,43,1100,1400,1,1,0,0,0,0,2,1,1,0,954823.96,1000105,0,0
56,77,1100,1400,1,5,0,0,0,0,3,3,0,0,954823.96,1000105,0,0
56,39,1100,1400,1,2,0,0,0,0,1,0,1,1,954823.96,1000105,0,0
56,57,1400,1700,1,4,1,1,0,0,0,0,0,1,2185581.43,3195417,0,0
56,118,1400,1700,1,3,0,0,0,0,1,0,1,2,2185581.43,3195417,0,0
56,30,1400,1700,1,3,0,0,0,1,0,0,0,0,2185581.43,3195417,0,0
56,102,1400,1700,1,5,0,0,0,0,0,0,0,2,2185581.43,3195417,0,0
56,78,1400,1700,1,4,0,0,0,0,1,1,0,1,2185581.43,3195417,0,0
56,84,1700,2000,1,2,0,0,0,0,0,0,0,0,3845205.05,4210966,0,0
56,65,1700,2000,2,5,0,0,0,0,0,0,0,5,3845205.05,4210966,0,0
56,21,1700,2000,1,2,1,0,1,0,0,0,0,0,3845205.05,4210966,0,0
56,28,1700,2000,1,2,1,0,1,0,0,0,0,0,3845205.05,4210966,0,0
56,62,1700,2000,1,2,0,0,0,0,0,0,0,0,3845205.05,4210966,0,0
56,66,1700,2000,1,1,0,0,0,0,0,0,0,0,3845205.05,4210966,0,0
56,119,1700,2000,1,2,0,0,0,0,0,0,0,1,3845205.05,4210966,0,0
56,46,2000,2300,1,2,0,0,0,0,0,0,0,1,4271068.23,4580346,0,2
56,75,2000,2300,1,0,0,0,0,0,0,0,0,0,4271068.23,4580346,0,2
56,60,2000,2300,1,1,0,0,0,0,0,0,0,1,4271068.23,4580346,0,2
56,51,2000,2300,1,3,0,0,0,0,0,0,0,2,4271068.23,4580346,0,2
56,42,2000,2300,1,1,0,0,0,0,0,0,0,0,4271068.23,4580346,0,2
56,102,2000,2300,1,2,0,0,0,0,3,1,0,0,4271068.23,4580346,0,2
56,40,2000,2300,1,1,0,0,0,0,6,2,1,0,4271068.23,4580346,0,2
56,96,2000,2300,1,2,0,0,0,0,0,0,0,0,4271068.23,4580346,0,2
56,47,2000,2300,1,1,0,0,0,0,1,0,1,0,4271068.23,4580346,0,2
56,18,2300,2600,1,5,0,0,0,1,0,0,0,2,4460585.99,4550287,1,1
56,36,2600,2900,1,3,0,0,0,0,3,2,1,0,4550287.00,4550287,0,0
56,37,2600,2900,1,3,0,0,0,0,2,2,0,1,4550287.00,4550287,0,0
56,8,2900,3200,1,6,0,0,0,0,7,6,1,0,4450470.00,4792247,1,8
56,73,2900,3200,1,6,0,0,0,0,4,3,1,0,4450470.00,4792247,1,8
56,49,2900,3200,1,2,1,0,1,0,2,2,0,0,4450470.00,4792247,1,8
56,107,2900,3200,1,6,0,0,0,0,0,0,0,5,4450470.00,4792247,1,8
56,101,2900,3200,1,3,0,0,0,0,3,2,1,0,4450470.00,4792247,1,8
56,36,2900,3200,1,3,1,0,1,0,14,4,0,0,4450470.00,4792247,1,8
56,113,2900,3200,1,2,0,0,0,0,4,1,1,0,4450470.00,4792247,1,8
56,98,2900,3200,1,2,0,0,0,0,0,0,0,2,4450470.00,4792247,1,8
56,14,2900,3200,1,5,0,0,0,0,3,2,1,2,4450470.00,4792247,1,8
56,84,3200,3500,1,3,0,0,0,0,3,2,1,0,4351105.00,4351105,0,0
56,115,3200,3500,1,3,0,0,0,0,4,3,1,0,4351105.00,4351105,0,0
56,112,3200,3500,1,3,0,0,0,0,3,2,1,0,4351105.00,4351105,0,0
56,44,3200,3500,1,1,1,0,1,0,0,0,0,0,4351105.00,4351105,0,0
56,7,3500,3800,1,2,0,0,0,0,0,0,0,1,4422537.97,4696573,0,1
56,1,3500,3800,2,5,1,1,0,0,0,0,0,0,4422537.97,4696573,0,1
56,105,3500,3800,1,1,1,0,1,0,0,0,0,0,4422537.97,4696573,0,1
56,75,3500,3800,1,2,0,0,0,0,0,0,0,0,4422537.97,4696573,0,1
56,11,3500,3800,1,1,0,0,0,0,0,0,0,1,4422537.97,4696573,0,1
