observer,neighbor,window_start,window_end,contacts,contact_time,tx_offer_M,tx_ok_M,tx_abort_M,rx_M,tx_offer_F,tx_ok_F,tx_abort_F,rx_F,buf_bytes_avg,buf_bytes_max,drop_buf_M,drop_buf_F
50,36,-100,200,1,1,0,0,0,0,0,0,0,0,0.00,0,0,0
50,116,200,500,1,1,0,0,0,0,0,0,0,0,0.00,0,0,0
50,46,200,500,1,5,0,0,0,0,0,0,0,0,0.00,0,0,0
50,36,200,500,0,37,0,0,0,0,0,0,0,0,0.00,0,0,0
50,34,200,500,1,1,0,0,0,0,0,0,0,0,0.00,0,0,0
50,20,500,800,1,1,0,0,0,0,0,0,0,0,0.00,0,0,0
50,55,500,800,1,1,0,0,0,0,0,0,0,0,0.00,0,0,0
50,74,800,1100,1,2,0,0,0,0,0,0,0,1,252934.92,795489,0,0
50,115,800,1100,1,2,0,0,0,0,0,0,0,1,252934.92,795489,0,0
50,90,800,1100,1,2,0,0,0,0,0,0,0,0,252934.92,795489,0,0
50,20,800,1100,1,3,0,0,0,0,0,0,0,0,252934.92,795489,0,0
50,32,800,1100,1,1,0,0,0,0,0,0,0,0,252934.92,795489,0,0
50,5,800,1100,1,3,0,0,0,0,1,1,0,1,252934.92,795489,0,0
50,3,800,1100,1,2,0,0,0,0,0,0,0,0,252934.92,795489,0,0
50,66,800,1100,1,2,0,0,0,0,0,0,0,1,252934.92,795489,0,0
50,116,1100,1400,1,1,0,0,0,0,0,0,0,1,1173482.47,1283446,0,0
50,85,1100,1400,1,3,0,0,0,0,0,0,0,0,1173482.47,1283446,0,0
50,41,1100,1400,1,2,0,0,0,0,0,0,0,1,1173482.47,1283446,0,0
50,40,1100,1400,1,2,0,0,0,0,0,0,0,0,1173482.47,1283446,0,0
50,34,1400,1700,1,6,0,0,0,0,3,3,0,0,1283446.00,1283446,0,0
50,60,1700,2000,1,2,0,0,0,0,2,1,1,0,1446813.41,1455713,0,0
50,76,1700,2000,1,5,0,0,0,0,0,0,0,1,1446813.41,1455713,0,0
50,48,1700,2000,1,2,0,0,0,0,3,2,1,0,1446813.41,1455713,0,0
50,58,1700,2000,1,5,0,0,0,0,6,5,1,0,1446813.41,1455713,0,0
50,61,2000,2300,1,2,0,0,0,0,2,1,1,0,1455713.00,1455713,0,0
50,57,2000,2300,1,1,0,0,0,0,2,1,1,0,1455713.00,1455713,0,0
50,47,2000,2300,1,4,0,0,0,0,4,4,0,0,1455713.00,1455713,0,0
50,59,2300,2600,1,1,0,0,0,0,2,1,1,0,2623130.09,3420164,0,0
50,95,2300,2600,1,2,0,0,0,0,0,0,0,1,2623130.09,3420164,0,0
50,61,2300,2600,1,25,0,0,0,0,7,7,0,1,2623130.09,3420164,0,0
50,111,2300,2600,1,1,0,0,0,0,2,1,1,0,2623130.09,3420164,0,0
50,37,2300,2600,1,1,0,0,0,0,2,2,0,0,2623130.09,3420164,0,0
50,108,2300,2600,1,2,0,0,0,0,0,0,0,1,2623130.09,3420164,0,0
50,44,2300,2600,1,7,0,0,0,0,0,0,0,6,2623130.09,3420164,0,0
50,52,2600,2900,2,7,0,0,0,0,0,0,0,3,3872597.26,4310375,0,1
50,102,2600,2900,1,2,0,0,0,0,3,1,1,0,3872597.26,4310375,0,1
50,71,2600,2900,1,2,0,0,0,0,0,0,0,1,3872597.26,4310375,0,1
50,117,2600,2900,1,3,0,0,0,0,0,0,0,1,3872597.26,4310375,0,1
50,71,2900,3200,1,2,0,0,0,0,0,0,0,0,4310375.00,4310375,0,0
50,102,2900,3200,1,2,0,0,0,0,4,0,1,1,4310375.00,4310375,0,0
50,60,3200,3500,3,7,0,0,0,0,7,4,3,0,4267807.00,4310375,0,2
50,15,3200,3500,1,13,0,0,0,0,14,13,1,0,4267807.00,4310375,0,2
50,23,3200,3500,1,2,0,0,0,0,0,0,0,0,4267807.00,4310375,0,2
50,44,3200,3500,1,2,0,0,0,0,0,0,0,1,4267807.00,4310375,0,2
50,73,3500,3800,1,2,0,0,0,0,0,0,0,2,4337924.09,4741323,0,4
50,20,3500,3800,1,1,0,0,0,0,0,0,0,1,4337924.09,4741323,0,4
50,45,3500,3800,1,4,0,0,0,0,4,3,1,0,4337924.09,4741323,0,4
50,123,3500,3800,2,3,0,0,0,0,0,0,0,2,4337924.09,4741323,0,4
50,72,3500,3800,1,0,0,0,0,0,0,0,0,0,4337924.09,4741323,0,4
50,71,3500,3800,2,4,0,0,0,0,0,0,0,0,4337924.09,4741323,0,4
50,68,3500,3800,1,2,0,0,0,0,0,0,0,2,4337924.09,4741323,0,4
50,53,3800,4100,1,2,0,0,0,0,0,0,0,1,4298565.65,4691621,0,4
50,30,3800,4100,1,1,0,0,0,0,0,0,0,1,4298565.65,4691621,0,4
50,79,3800,4100,1,1,0,0,0,0,0,0,0,1,4298565.65,4691621,0,4
50,90,4100,4400,1,2,0,0,0,0,0,0,0,1,4286619.98,4591252,0,9
50,86,4100,4400,1,2,0,0,0,0,0,0,0,1,4286619.98,4591252,0,9
50,20,4100,4400,1,2,0,0,0,0,0,0,0,1,4286619.98,4591252,0,9
50,62,4100,4400,1,1,0,0,0,0,0,0,0,0,4286619.98,4591252,0,9
50,51,4100,4400,1,3,0,0,0,0,0,0,0,2,4286619.98,4591252,0,9
50,30,4100,4400,1,2,0,0,0,0,0,0,0,1,4286619.98,4591252,0,9
50,33,4100,4400,1,3,0,0,0,0,0,0,0,0,4286619.98,4591252,0,9
50,13,4100,4400,1,2,0,0,0,0,0,0,0,0,4286619.98,4591252,0,9
50,14,4100,4400,1,2,0,0,0,0,0,0,0,2,4286619.98,4591252,0,9
50,79,4100,4400,1,2,0,0,0,0,0,0,0,1,4286619.98,4591252,0,9
50,38,4400,4700,1,1,0,0,0,0,0,0,0,0,4518307.19,4976657,0,3
50,49,4700,5000,2,34,0,0,0,0,0,0,0,16,4295602.15,4873805,1,15
50,62,4700,5000,1,2,0,0,0,0,2,1,1,0,4295602.15,4873805,1,15
50,71,4700,5000,1,4,13,0,1,0,0,0,0,0,4295602.15,4873805,1,15
50,13,4700,5000,1,4,1,1,0,0,1,0,1,0,4295602.15,4873805,1,15
50,17,4700,5000,1,4,0,0,0,1,0,0,0,0,4295602.15,4873805,1,15
50,73,5000,5300,1,4,0,0,0,0,0,0,0,3,4756227.42,4916473,1,24
50,112,5000,5300,1,2,0,0,0,0,0,0,0,1,4756227.42,4916473,1,24
50,99,5000,5300,1,1,0,0,0,0,1,0,1,0,4756227.42,4916473,1,24
50,33,5000,5300,2,5,0,0,0,0,4,3,1,0,4756227.42,4916473,1,24
50,44,5000,5300,1,2,0,0,0,0,0,0,0,2,4756227.42,4916473,1,24
50,21,5000,5300,1,3,0,0,0,0,0,0,0,2,4756227.42,4916473,1,24
50,110,5000,5300,1,3,0,0,0,0,0,0,0,0,4756227.42,4916473,1,24
50,49,5000,5300,0,18,0,0,0,0,0,0,0,0,4756227.42,4916473,1,24
50,116,5000,5300,1,2,0,0,0,0,1,1,0,0,4756227.42,4916473,1,24
50,46,5000,5300,1,3,0,0,0,0,3,1,1,0,4756227.42,4916473,1,24
50,75,5000,5300,2,27,0,0,0,1,0,0,0,11,4756227.42,4916473,1,24
50,98,5000,5300,1,1,0,0,0,0,0,0,0,2,4756227.42,4916473,1,24
50,40,5000,5300,1,2,0,0,0,0,1,1,0,0,4756227.42,4916473,1,24
50,73,5300,5600,1,4,0,0,0,0,6,2,1,0,4399408.01,4878574,1,7
50,86,5300,5600,1,3,0,0,0,1,0,0,0,1,4399408.01,4878574,1,7
50,53,5300,5600,1,1,0,0,0,0,2,1,1,0,4399408.01,4878574,1,7
50,72,5300,5600,1,3,0,0,0,0,0,0,0,2,4399408.01,4878574,1,7
50,22,5300,5600,1,3,0,0,0,0,0,0,0,2,4399408.01,4878574,1,7
50,14,5300,5600,1,3,0,0,0,0,3,2,1,0,4399408.01,4878574,1,7
50,97,5300,5600,1,1,0,0,0,0,1,0,0,0,4399408.01,4878574,1,7
50,96,5300,5600,1,1,0,0,0,0,7,0,1,1,4399408.01,4878574,1,7
50,108,5300,5600,1,3,0,0,0,0,4,3,1,0,4399408.01,4878574,1,7
50,53,5600,5900,1,6,1,0,1,0,3,3,0,0,3853899.00,3853899,0,0
50,63,5900,6200,1,1,0,0,0,0,1,1,0,0,3853899.00,3853899,0,0
50,53,5900,6200,1,47,2,2,0,0,6,6,0,0,3853899.00,3853899,0,0
50,84,6200,6500,1,3,0,0,0,0,0,0,0,1,4241146.92,4593572,1,5
50,61,6200,6500,1,2,0,0,0,0,0,0,0,1,4241146.92,4593572,1,5
50,52,6200,6500,1,1,0,0,0,0,1,0,0,1,4241146.92,4593572,1,5
50,86,6200,6500,2,3,0,0,0,0,0,0,0,0,4241146.92,4593572,1,5
50,57,6200,6500,1,1,0,0,0,0,2,1,1,0,4241146.92,4593572,1,5
50,72,6200,6500,1,2,0,0,0,0,0,0,0,0,4241146.92,4593572,1,5
50,122,6200,6500,2,4,0,0,0,0,0,0,0,2,4241146.92,4593572,1,5
50,14,6200,6500,2,4,0,0,0,0,0,0,0,2,4241146.92,4593572,1,5
50,74,6200,6500,1,2,0,0,0,0,0,0,0,1,4241146.92,4593572,1,5
50,97,6200,6500,1,2,0,0,0,0,0,0,0,0,4241146.92,4593572,1,5
50,3,6200,6500,1,2,0,0,0,0,0,0,0,0,4241146.92,4593572,1,5
50,98,6200,6500,1,2,0,0,0,0,0,0,0,0,4241146.92,4593572,1,5
50,108,6200,6500,1,2,0,0,0,0,0,0,0,0,4241146.92,4593572,1,5
50,17,6200,6500,1,0,0,0,0,0,0,0,0,0,4241146.92,4593572,1,5
50,37,6500,6800,1,3,0,0,0,0,0,0,0,2,4211840.35,4608311,1,4
50,9,6500,6800,1,2,0,0,0,0,0,0,0,3,4211840.35,4608311,1,4
50,13,6500,6800,1,1,0,0,0,0,0,0,0,0,4211840.35,4608311,1,4
50,22,6500,6800,1,3,0,0,0,0,0,0,0,3,4211840.35,4608311,1,4
50,115,6500,6800,1,1,0,0,0,0,0,0,0,0,4211840.35,4608311,1,4
50,45,6500,6800,1,1,0,0,0,0,0,0,0,0,4211840.35,4608311,1,4
50,56,6500,6800,1,3,0,0,0,0,0,0,0,1,4211840.35,4608311,1,4
50,17,6500,6800,0,3,0,0,0,0,0,0,0,1,4211840.35,4608311,1,4
50,78,6500,6800,1,2,0,0,0,0,0,0,0,0,4211840.35,4608311,1,4
50,43,6800,7100,1,2,0,0,0,0,0,0,0,2,4110469.65,4803831,0,9
50,9,6800,7100,1,4,0,0,0,0,0,0,0,3,4110469.65,4803831,0,9
50,89,6800,7100,1,3,0,0,0,0,0,0,0,3,4110469.65,4803831,0,9
50,107,6800,7100,1,4,0,0,0,0,0,0,0,3,4110469.65,4803831,0,9
50,78,6800,7100,1,4,0,0,0,0,0,0,0,3,4110469.65,4803831,0,9
50,104,7100,7400,1,3,0,0,0,0,1,1,0,1,4394748.69,4837021,0,16
50,112,7100,7400,1,2,0,0,0,0,3,2,1,0,4394748.69,4837021,0,16
50,113,7100,7400,1,1,0,0,0,0,1,0,1,0,4394748.69,4837021,0,16
50,12,7100,7400,1,3,0,0,0,0,0,0,0,1,4394748.69,4837021,0,16
50,45,7100,7400,1,7,0,0,0,0,0,0,0,5,4394748.69,4837021,0,16
50,106,7100,7400,1,1,0,0,0,0,0,0,0,0,4394748.69,4837021,0,16
50,55,7100,7400,1,6,0,0,0,0,0,0,0,3,4394748.69,4837021,0,16
50,8,7400,7700,1,3,0,0,0,0,0,0,0,1,4396623.08,4827567,1,20
50,105,7400,7700,1,3,0,0,0,0,0,0,0,3,4396623.08,4827567,1,20
50,61,7400,7700,2,4,0,0,0,0,2,1,1,0,4396623.08,4827567,1,20
50,121,7400,7700,1,4,0,0,0,0,0,0,0,3,4396623.08,4827567,1,20
50,106,7400,7700,0,2,0,0,0,0,0,0,0,2,4396623.08,4827567,1,20
50,48,7400,7700,2,16,0,0,0,2,0,0,0,9,4396623.08,4827567,1,20
50,17,7400,7700,1,3,0,0,0,0,0,0,0,1,4396623.08,4827567,1,20
50,23,7700,8000,1,4,0,0,0,0,0,0,0,2,4223052.51,4838477,0,10
50,116,7700,8000,1,2,0,0,0,0,3,2,1,0,4223052.51,4838477,0,10
50,56,7700,8000,1,3,0,0,0,0,0,0,0,4,4223052.51,4838477,0,10
50,71,7700,8000,1,3,0,0,0,0,0,0,0,2,4223052.51,4838477,0,10
50,48,7700,8000,1,3,0,0,0,0,0,0,0,3,4223052.51,4838477,0,10
50,10,8000,8300,1,4,0,0,0,0,0,0,0,5,4475610.43,4960391,1,26
50,63,8000,8300,1,1,0,0,0,0,1,0,1,0,4475610.43,4960391,1,26
50,2,8000,8300,1,4,0,0,0,0,0,0,0,2,4475610.43,4960391,1,26
50,30,8000,8300,1,6,0,0,0,0,9,1,0,5,4475610.43,4960391,1,26
50,14,8000,8300,1,4,0,0,0,0,5,4,1,0,4475610.43,4960391,1,26
50,74,8000,8300,1,4,0,0,0,0,2,1,1,4,4475610.43,4960391,1,26
50,28,8000,8300,1,4,0,0,0,0,0,0,0,3,4475610.43,4960391,1,26
50,107,8000,8300,1,4,0,0,0,0,0,0,0,2,4475610.43,4960391,1,26
50,111,8000,8300,1,2,0,0,0,0,0,0,0,1,4475610.43,4960391,1,26
50,16,8000,8300,1,4,0,0,0,0,0,0,0,5,4475610.43,4960391,1,26
50,30,8300,8600,1,3,0,0,0,0,1,1,0,0,4578428.33,4999324,2,18
50,39,8300,8600,1,2,0,0,0,0,2,1,1,0,4578428.33,4999324,2,18
50,120,8300,8600,1,23,0,0,0,0,0,0,0,14,4578428.33,4999324,2,18
50,118,8300,8600,1,3,0,0,0,0,3,2,1,0,4578428.33,4999324,2,18
50,4,8300,8600,1,6,0,0,0,2,0,0,0,1,4578428.33,4999324,2,18
