observer,neighbor,window_start,window_end,contacts,contact_time,tx_offer_M,tx_ok_M,tx_abort_M,rx_M,tx_offer_F,tx_ok_F,tx_abort_F,rx_F,buf_bytes_avg,buf_bytes_max,drop_buf_M,drop_buf_F
106,94,-100,200,1,13,0,0,0,0,0,0,0,0,701901.67,1852668,0,0
106,97,200,500,1,2,0,0,0,0,50,0,0,0,4276722.08,4998947,0,9
106,96,200,500,1,19,0,0,0,0,1,1,0,0,4276722.08,4998947,0,9
106,96,800,1100,1,2,0,0,0,0,1,0,1,2,4774782.03,4993307,0,11
106,97,1100,1400,1,2,0,0,0,0,0,0,0,0,4680934.66,4946604,0,17
106,49,1100,1400,1,3,0,0,0,1,0,0,0,0,4680934.66,4946604,0,17
106,114,1100,1400,1,4,0,0,0,0,5,4,1,0,4680934.66,4946604,0,17
106,21,1400,1700,2,31,0,0,0,0,14,14,0,1,4836029.13,4968972,1,17
106,51,1400,1700,1,2,0,0,0,0,2,1,1,0,4836029.13,4968972,1,17
106,51,1700,2000,1,4,0,0,0,0,4,3,1,0,4819986.60,4958894,0,20
106,25,2900,3200,1,9,0,0,0,0,7,6,1,0,4804246.35,4969595,0,11
106,97,3200,3500,1,2,0,0,0,0,3,2,1,0,4878351.80,4991594,0,23
106,36,3200,3500,1,2,0,0,0,0,3,2,1,0,4878351.80,4991594,0,23
106,118,3200,3500,1,8,0,0,0,0,8,7,1,0,4878351.80,4991594,0,23
106,96,3200,3500,1,2,0,0,0,0,0,0,0,2,4878351.80,4991594,0,23
106,47,3200,3500,1,5,0,0,0,0,6,5,1,0,4878351.80,4991594,0,23
106,1,3500,3800,1,11,0,0,0,0,8,7,1,0,4837094.24,4980840,0,23
106,56,3500,3800,1,2,0,0,0,0,1,0,1,0,4837094.24,4980840,0,23
106,38,3500,3800,1,4,0,0,0,0,2,1,1,1,4837094.24,4980840,0,23
106,75,3800,4100,1,23,0,0,0,4,0,0,0,6,4734247.79,4967215,2,22
106,42,3800,4100,1,1,0,0,0,0,2,1,1,0,4734247.79,4967215,2,22
106,59,4400,4700,1,4,0,0,0,0,5,2,1,0,4797171.29,4993365,0,20
106,46,4400,4700,1,3,0,0,0,0,2,1,1,0,4797171.29,4993365,0,20
106,47,4400,4700,1,3,0,0,0,0,2,1,1,0,4797171.29,4993365,0,20
106,79,4400,4700,1,8,0,0,0,0,6,5,1,0,4797171.29,4993365,0,20
106,46,5000,5300,1,0,0,0,0,0,1,0,1,0,4826861.29,4981692,0,19
106,21,5300,5600,1,13,0,0,0,0,10,10,0,0,4884398.51,4988079,0,14
106,53,5300,5600,1,2,0,0,0,0,2,1,1,0,4884398.51,4988079,0,14
106,13,5300,5600,1,20,0,0,0,0,14,13,1,0,4884398.51,4988079,0,14
106,108,5300,5600,1,10,0,0,0,0,8,7,1,0,4884398.51,4988079,0,14
106,30,5900,6200,1,5,0,0,0,0,4,4,0,0,4825281.34,4981320,0,8
106,46,6200,6500,1,3,0,0,0,0,2,1,1,0,4870400.22,4999807,0,21
106,61,7100,7400,1,2,0,0,0,0,2,2,0,0,4803163.29,4994481,0,22
106,121,7100,7400,1,20,0,0,0,1,0,0,0,12,4803163.29,4994481,0,22
106,50,7100,7400,1,1,0,0,0,0,1,0,0,0,4803163.29,4994481,0,22
106,115,7400,7700,2,9,0,0,0,0,14,6,2,0,4750862.89,4984471,1,13
106,61,7400,7700,1,3,0,0,0,0,4,3,1,0,4750862.89,4984471,1,13
106,32,7400,7700,1,3,0,0,0,0,3,2,1,0,4750862.89,4984471,1,13
106,57,7400,7700,2,4,0,0,0,0,4,2,2,1,4750862.89,4984471,1,13
106,51,7400,7700,1,2,0,0,0,0,3,2,1,0,4750862.89,4984471,1,13
106,50,7400,7700,0,2,0,0,0,0,2,2,1,0,4750862.89,4984471,1,13
106,48,7400,7700,1,3,1,0,1,0,1,1,0,0,4750862.89,4984471,1,13
106,55,7400,7700,1,6,0,0,0,0,5,4,1,0,4750862.89,4984471,1,13
106,41,7700,8000,1,2,0,0,0,0,3,2,1,0,4735665.83,4965840,0,9
106,55,7700,8000,1,2,0,0,0,0,1,1,0,1,4735665.83,4965840,0,9
106,59,8000,8300,1,7,0,0,0,0,7,1,0,4,4731839.22,4992418,0,40
106,125,8000,8300,1,19,0,0,0,0,22,6,0,7,4731839.22,4992418,0,40
106,62,8000,8300,1,4,0,0,0,0,6,5,1,0,4731839.22,4992418,0,40
106,51,8000,8300,1,9,0,0,0,0,9,7,1,1,4731839.22,4992418,0,40
106,13,8000,8300,1,14,0,0,0,0,0,0,0,12,4731839.22,4992418,0,40
106,115,8300,8600,1,3,0,0,0,0,0,0,0,2,4715517.95,4973780,0,12
106,36,8300,8600,1,2,0,0,0,0,0,0,0,0,4715517.95,4973780,0,12
106,100,8300,8600,1,2,0,0,0,0,2,1,1,0,4715517.95,4973780,0,12
106,36,8600,8900,1,4,0,0,0,1,1,0,1,0,4393981.52,4910906,0,3
106,97,8900,9200,1,3,0,0,0,0,0,0,0,2,4720056.24,4971259,0,11
106,52,8900,9200,2,6,0,0,0,0,6,4,2,0,4720056.24,4971259,0,11
106,46,8900,9200,1,2,0,0,0,0,3,2,1,0,4720056.24,4971259,0,11
106,45,9200,9500,1,2,0,0,0,0,2,1,1,0,4834466.91,4994086,0,16
106,62,9200,9500,1,3,0,0,0,0,0,0,0,2,4834466.91,4994086,0,16
106,114,9200,9500,1,5,0,0,0,0,0,0,0,5,4834466.91,4994086,0,16
106,111,9200,9500,1,2,0,0,0,0,1,0,1,2,4834466.91,4994086,0,16
106,66,9500,9800,1,12,0,0,0,1,8,7,1,1,4839717.94,4996305,0,26
106,62,9500,9800,1,2,1,0,1,0,1,0,0,0,4839717.94,4996305,0,26
106,44,9500,9800,1,2,1,0,1,0,2,1,0,0,4839717.94,4996305,0,26
106,32,9800,10100,1,3,0,0,0,0,0,0,0,2,4639891.91,4957236,4,29
106,45,9800,10100,1,5,0,0,0,0,3,3,0,0,4639891.91,4957236,4,29
106,62,9800,10100,1,2,0,0,0,0,2,2,0,0,4639891.91,4957236,4,29
106,54,9800,10100,1,2,0,0,0,0,1,0,1,1,4639891.91,4957236,4,29
106,12,9800,10100,1,14,0,0,0,1,0,0,0,11,4639891.91,4957236,4,29
106,96,9800,10100,1,3,0,0,0,1,0,0,0,0,4639891.91,4957236,4,29
106,33,9800,10100,1,5,1,0,1,0,3,3,0,0,4639891.91,4957236,4,29
106,47,9800,10100,1,3,0,0,0,0,0,0,0,1,4639891.91,4957236,4,29
106,43,10100,10400,1,4,0,0,0,0,1,1,0,0,4573097.37,4925612,0,24
106,57,10100,10400,1,2,0,0,0,0,0,0,0,1,4573097.37,4925612,0,24
106,114,10100,10400,1,3,0,0,0,0,1,1,0,1,4573097.37,4925612,0,24
106,53,10100,10400,1,4,0,0,0,0,0,0,0,2,4573097.37,4925612,0,24
106,39,10100,10400,1,3,0,0,0,0,5,1,0,1,4573097.37,4925612,0,24
106,117,10100,10400,1,2,0,0,0,0,0,0,0,1,4573097.37,4925612,0,24
106,46,10400,10700,1,1,0,0,0,0,1,1,0,0,4776412.58,5080072,0,16
106,11,10400,10700,1,28,1,1,0,0,14,14,0,0,4776412.58,5080072,0,16
106,76,10400,10700,1,11,0,0,0,1,0,0,0,6,4776412.58,5080072,0,16
106,60,10700,11000,1,2,0,0,0,0,1,0,1,0,4677951.98,4987582,1,13
106,37,10700,11000,1,7,0,0,0,0,6,5,1,1,4677951.98,4987582,1,13
106,47,10700,11000,1,3,0,0,0,0,3,2,1,0,4677951.98,4987582,1,13
106,34,10700,11000,1,2,0,0,0,0,2,1,1,1,4677951.98,4987582,1,13
106,46,11000,11300,1,2,0,0,0,0,2,2,0,0,4876999.20,4939018,0,6
106,1,11300,11600,1,15,0,0,0,1,0,0,0,11,4831454.04,4984826,0,26
106,61,11300,11600,1,5,0,0,0,0,1,1,0,3,4831454.04,4984826,0,26
106,38,11300,11600,1,2,0,0,0,0,2,1,1,0,4831454.04,4984826,0,26
106,111,11300,11600,1,4,0,0,0,0,5,4,1,0,4831454.04,4984826,0,26
106,34,11300,11600,1,2,0,0,0,0,0,0,0,0,4831454.04,4984826,0,26
106,41,11900,12200,1,2,0,0,0,0,1,0,1,0,4871955.67,4993375,0,13
106,113,11900,12200,1,4,0,0,0,0,3,2,1,0,4871955.67,4993375,0,13
106,113,12200,12500,1,2,0,0,0,0,2,1,1,0,4653524.78,4894174,0,8
106,118,12200,12500,1,9,0,0,0,0,0,0,0,7,4653524.78,4894174,0,8
106,26,12500,12800,1,7,0,0,0,0,0,0,0,6,4804719.02,4987133,0,26
106,52,12500,12800,1,2,0,0,0,0,2,1,1,0,4804719.02,4987133,0,26
106,81,12500,12800,1,9,0,0,0,0,8,7,1,0,4804719.02,4987133,0,26
106,101,12500,12800,1,2,0,0,0,0,0,0,0,2,4804719.02,4987133,0,26
106,54,12500,12800,1,8,0,0,0,0,6,6,0,0,4804719.02,4987133,0,26
106,98,12500,12800,1,2,0,0,0,0,0,0,0,0,4804719.02,4987133,0,26
106,119,12500,12800,1,8,0,0,0,0,8,7,1,0,4804719.02,4987133,0,26
106,24,12800,13100,1,16,1,1,0,0,11,10,1,0,4839962.72,4981662,0,11
106,97,12800,13100,1,2,0,0,0,0,0,0,0,2,4839962.72,4981662,0,11
106,101,12800,13100,1,3,1,0,1,0,0,0,0,0,4839962.72,4981662,0,11
106,100,12800,13100,1,2,1,0,1,0,1,1,0,0,4839962.72,4981662,0,11
106,96,12800,13100,1,2,0,0,0,0,0,0,0,1,4839962.72,4981662,0,11
106,4,13400,13700,1,7,0,0,0,0,8,7,1,0,4787746.07,4951701,1,7
106,10,13700,14000,1,8,0,0,0,0,17,8,1,0,4805204.36,4987097,0,15
106,41,13700,14000,1,2,0,0,0,0,3,2,1,0,4805204.36,4987097,0,15
106,42,13700,14000,1,2,0,0,0,0,4,3,1,0,4805204.36,4987097,0,15
106,76,13700,14000,1,8,0,0,0,0,9,8,1,0,4805204.36,4987097,0,15
106,39,13700,14000,1,11,0,0,0,0,19,9,1,0,4805204.36,4987097,0,15
106,40,14000,14300,2,8,0,0,0,0,0,0,0,6,4783772.99,4985323,0,17
106,17,14000,14300,1,9,0,0,0,0,15,7,1,0,4783772.99,4985323,0,17
106,39,14000,14300,1,3,0,0,0,0,7,2,1,0,4783772.99,4985323,0,17
106,107,14300,14600,1,11,0,0,0,0,9,8,1,0,4886358.51,4961616,0,8
106,60,14300,14600,2,4,0,0,0,0,4,2,2,0,4886358.51,4961616,0,8
106,97,14600,14900,1,14,1,1,0,0,12,11,1,0,4847001.32,4994542,1,31
106,27,14600,14900,1,13,0,0,0,1,0,0,0,9,4847001.32,4994542,1,31
106,96,14600,14900,1,2,0,0,0,0,3,2,1,1,4847001.32,4994542,1,31
106,33,14600,14900,1,2,0,0,0,0,0,0,0,0,4847001.32,4994542,1,31
106,113,14900,15200,1,2,0,0,0,0,3,2,1,0,4844606.91,4982944,1,14
106,77,15800,16100,1,85,0,0,0,0,50,50,0,0,4885312.32,4986961,0,10
106,46,16700,17000,1,2,0,0,0,0,3,2,1,0,4840427.89,4999927,0,10
106,32,17900,18200,1,2,0,0,0,0,2,1,1,0,4723406.05,4986896,0,15
106,96,18200,18500,1,3,0,0,0,0,1,0,1,1,4691545.01,4970985,0,10
106,4,18200,18500,1,10,1,1,0,0,5,5,0,0,4691545.01,4970985,0,10
106,108,18200,18500,1,15,1,0,1,0,9,9,0,1,4691545.01,4970985,0,10
106,97,18500,18800,1,3,0,0,0,0,0,0,0,0,4601225.34,4991016,1,6
106,45,18800,19100,2,5,0,0,0,0,5,3,2,2,4811833.77,4989178,0,13
106,49,18800,19100,1,4,0,0,0,0,9,4,1,0,4811833.77,4989178,0,13
106,45,19100,19400,1,1,0,0,0,0,2,1,1,0,4782878.36,4993503,1,17
106,46,19100,19400,2,6,0,0,0,0,10,5,2,0,4782878.36,4993503,1,17
106,96,19100,19400,1,3,0,0,0,0,1,1,0,1,4782878.36,4993503,1,17
106,97,19400,19700,1,3,0,0,0,0,2,1,1,1,4812676.41,4992029,0,24
106,60,19400,19700,1,6,0,0,0,0,6,5,1,0,4812676.41,4992029,0,24
