observer,neighbor,window_start,window_end,contacts,contact_time,tx_offer_M,tx_ok_M,tx_abort_M,rx_M,tx_offer_F,tx_ok_F,tx_abort_F,rx_F,buf_bytes_avg,buf_bytes_max,drop_buf_M,drop_buf_F
46,97,-100,200,1,4,0,0,0,0,0,0,0,0,0.00,0,0,0
46,63,-100,200,1,1,0,0,0,0,0,0,0,0,0.00,0,0,0
46,83,-100,200,1,1,0,0,0,0,0,0,0,0,0.00,0,0,0
46,98,-100,200,1,1,0,0,0,0,0,0,0,0,0.00,0,0,0
46,16,-100,200,1,1,0,0,0,0,0,0,0,0,0.00,0,0,0
46,80,-100,200,1,2,0,0,0,0,0,0,0,0,0.00,0,0,0
46,89,-100,200,1,1,0,0,0,0,0,0,0,0,0.00,0,0,0
46,116,200,500,1,1,0,0,0,0,0,0,0,0,0.00,0,0,0
46,50,200,500,1,5,0,0,0,0,0,0,0,0,0.00,0,0,0
46,80,200,500,1,4,0,0,0,0,0,0,0,0,0.00,0,0,0
46,34,200,500,1,2,0,0,0,0,0,0,0,0,0.00,0,0,0
46,61,500,800,1,1,0,0,0,0,0,0,0,0,0.00,0,0,0
46,118,800,1100,1,4,0,0,0,0,0,0,0,3,351670.38,756582,0,0
46,8,1100,1400,1,2,0,0,0,0,0,0,0,1,1412249.58,2095596,0,0
46,61,1100,1400,1,1,0,0,0,0,2,1,1,0,1412249.58,2095596,0,0
46,118,1100,1400,1,4,0,0,0,0,0,0,0,2,1412249.58,2095596,0,0
46,66,1100,1400,1,3,0,0,0,0,3,2,1,0,1412249.58,2095596,0,0
46,102,1100,1400,1,3,0,0,0,0,0,0,0,2,1412249.58,2095596,0,0
46,69,1100,1400,1,3,0,0,0,0,4,3,1,0,1412249.58,2095596,0,0
46,78,1100,1400,1,2,0,0,0,0,2,1,1,0,1412249.58,2095596,0,0
46,8,1400,1700,0,1,0,0,0,0,1,0,1,1,3510387.74,3934231,0,0
46,10,1400,1700,1,4,0,0,0,0,1,1,0,2,3510387.74,3934231,0,0
46,7,1400,1700,1,2,0,0,0,0,3,2,1,0,3510387.74,3934231,0,0
46,73,1400,1700,2,4,0,0,0,0,1,0,0,0,3510387.74,3934231,0,0
46,109,1400,1700,2,6,0,0,0,0,3,2,1,3,3510387.74,3934231,0,0
46,8,1700,2000,1,2,0,0,0,0,0,0,0,0,4436893.76,4589348,0,3
46,115,1700,2000,1,1,0,0,0,0,0,0,0,1,4436893.76,4589348,0,3
46,73,1700,2000,0,1,0,0,0,0,2,2,1,0,4436893.76,4589348,0,3
46,45,1700,2000,1,2,0,0,0,0,0,0,0,1,4436893.76,4589348,0,3
46,108,1700,2000,1,2,0,0,0,0,0,0,0,1,4436893.76,4589348,0,3
46,79,1700,2000,1,2,0,0,0,0,0,0,0,1,4436893.76,4589348,0,3
46,107,2000,2300,1,4,0,0,0,0,0,0,0,2,4563916.67,4717330,0,2
46,56,2000,2300,1,2,0,0,0,0,2,1,1,0,4563916.67,4717330,0,2
46,47,2000,2300,1,3,0,0,0,0,3,2,1,0,4563916.67,4717330,0,2
46,81,2300,2600,1,0,0,0,0,0,0,0,0,0,4392842.27,4569334,0,2
46,72,2300,2600,1,2,0,0,0,0,0,0,0,0,4392842.27,4569334,0,2
46,34,2300,2600,1,1,0,0,0,0,0,0,0,0,4392842.27,4569334,0,2
46,43,2600,2900,1,2,0,0,0,0,1,0,1,0,3923323.46,4179558,0,0
46,116,2600,2900,1,8,0,0,0,0,16,5,0,0,3923323.46,4179558,0,0
46,41,2600,2900,1,2,0,0,0,0,1,0,1,2,3923323.46,4179558,0,0
46,111,2600,2900,1,4,0,0,0,0,3,2,1,0,3923323.46,4179558,0,0
46,16,2600,2900,1,2,0,0,0,0,1,0,0,0,3923323.46,4179558,0,0
46,29,2900,3200,1,3,0,0,0,0,0,0,0,1,4258635.58,4785196,0,8
46,86,2900,3200,1,5,0,0,0,0,0,0,0,5,4258635.58,4785196,0,8
46,104,2900,3200,1,3,0,0,0,0,1,1,0,1,4258635.58,4785196,0,8
