observer,neighbor,window_start,window_end,contacts,contact_time,tx_offer_M,tx_ok_M,tx_abort_M,rx_M,tx_offer_F,tx_ok_F,tx_abort_F,rx_F,buf_bytes_avg,buf_bytes_max,drop_buf_M,drop_buf_F
33,20,500,800,1,4,0,0,0,0,0,0,0,0,0.00,0,0,0
33,28,800,1100,1,3,0,0,0,0,0,0,0,0,0.00,0,0,0
33,114,800,1100,1,1,0,0,0,0,0,0,0,0,0.00,0,0,0
33,66,800,1100,1,3,0,0,0,0,0,0,0,0,0.00,0,0,0
33,69,800,1100,1,3,0,0,0,0,0,0,0,0,0.00,0,0,0
33,9,800,1100,1,3,0,0,0,0,0,0,0,0,0.00,0,0,0
33,74,1100,1400,1,2,0,0,0,0,0,0,0,0,757548.78,1846238,0,0
33,95,1100,1400,1,4,0,0,0,0,0,0,0,0,757548.78,1846238,0,0
33,43,1100,1400,1,1,0,0,0,0,1,0,1,0,757548.78,1846238,0,0
33,5,1100,1400,1,4,0,0,0,0,0,0,0,1,757548.78,1846238,0,0
33,53,1100,1400,1,1,0,0,0,0,0,0,0,0,757548.78,1846238,0,0
33,36,1100,1400,2,16,0,0,0,2,0,0,0,1,757548.78,1846238,0,0
33,11,1100,1400,1,2,0,0,0,0,0,0,0,1,757548.78,1846238,0,0
33,51,1100,1400,1,2,0,0,0,0,0,0,0,0,757548.78,1846238,0,0
33,37,1100,1400,1,1,0,0,0,0,0,0,0,0,757548.78,1846238,0,0
33,14,1100,1400,2,5,0,0,0,0,0,0,0,0,757548.78,1846238,0,0
33,7,1400,1700,1,2,0,0,0,0,0,0,0,1,3890294.36,4395626,0,1
33,8,1400,1700,1,2,0,0,0,0,0,0,0,2,3890294.36,4395626,0,1
33,10,1400,1700,1,2,0,0,0,0,0,0,0,2,3890294.36,4395626,0,1
33,73,1400,1700,1,2,0,0,0,0,0,0,0,0,3890294.36,4395626,0,1
33,123,1400,1700,1,2,0,0,0,0,0,0,0,1,3890294.36,4395626,0,1
33,109,1400,1700,1,2,0,0,0,0,0,0,0,1,3890294.36,4395626,0,1
33,77,1400,1700,1,2,0,0,0,0,0,0,0,1,3890294.36,4395626,0,1
33,47,1400,1700,1,4,0,0,0,0,0,0,0,2,3890294.36,4395626,0,1
33,108,1400,1700,1,2,0,0,0,0,0,0,0,1,3890294.36,4395626,0,1
33,78,1400,1700,1,2,0,0,0,0,0,0,0,1,3890294.36,4395626,0,1
33,84,1700,2000,1,3,0,0,0,0,0,0,0,0,4218339.00,4218339,0,0
33,55,2000,2300,1,1,0,0,0,0,1,0,1,0,4218339.00,4218339,0,0
