observer,neighbor,window_start,window_end,contacts,contact_time,tx_offer_M,tx_ok_M,tx_abort_M,rx_M,tx_offer_F,tx_ok_F,tx_abort_F,rx_F,buf_bytes_avg,buf_bytes_max,drop_buf_M,drop_buf_F
38,93,200,500,1,2,0,0,0,0,0,0,0,0,0.00,0,0,0
38,114,200,500,1,1,0,0,0,0,0,0,0,0,0.00,0,0,0
38,72,200,500,1,2,0,0,0,0,0,0,0,0,0.00,0,0,0
38,111,200,500,1,1,0,0,0,0,0,0,0,0,0.00,0,0,0
38,47,200,500,1,1,0,0,0,0,0,0,0,0,0.00,0,0,0
38,68,200,500,1,1,0,0,0,0,0,0,0,0,0.00,0,0,0
38,49,500,800,1,2,0,0,0,0,0,0,0,0,598746.62,891334,0,0
38,118,500,800,2,5,0,0,0,0,0,0,0,2,598746.62,891334,0,0
38,36,500,800,1,1,0,0,0,0,0,0,0,0,598746.62,891334,0,0
38,54,500,800,1,1,0,0,0,0,0,0,0,0,598746.62,891334,0,0
38,69,500,800,1,2,0,0,0,0,0,0,0,0,598746.62,891334,0,0
38,117,500,800,1,1,0,0,0,0,0,0,0,0,598746.62,891334,0,0
38,32,800,1100,1,1,0,0,0,0,0,0,0,0,1078297.99,1153226,0,0
38,113,800,1100,1,1,0,0,0,0,0,0,0,1,1078297.99,1153226,0,0
38,62,800,1100,1,1,0,0,0,0,0,0,0,0,1078297.99,1153226,0,0
38,58,800,1100,1,1,0,0,0,0,0,0,0,0,1078297.99,1153226,0,0
38,71,1100,1400,1,4,0,0,0,0,0,0,0,0,1324266.53,1725667,0,0
38,83,1100,1400,1,3,0,0,0,1,0,0,0,0,1324266.53,1725667,0,0
38,39,1100,1400,1,1,0,0,0,0,0,0,0,0,1324266.53,1725667,0,0
38,59,1400,1700,1,2,0,0,0,0,0,0,0,1,2685865.93,4490795,0,3
38,6,1400,1700,1,4,0,0,0,0,0,0,0,2,2685865.93,4490795,0,3
38,105,1400,1700,1,4,0,0,0,0,0,0,0,2,2685865.93,4490795,0,3
38,52,1400,1700,1,1,0,0,0,0,1,0,1,0,2685865.93,4490795,0,3
