observer,neighbor,window_start,window_end,contacts,contact_time,tx_offer_M,tx_ok_M,tx_abort_M,rx_M,tx_offer_F,tx_ok_F,tx_abort_F,rx_F,buf_bytes_avg,buf_bytes_max,drop_buf_M,drop_buf_F
3,115,200,500,1,2,0,0,0,0,0,0,0,0,0.00,0,0,0
3,115,500,800,1,4,0,0,0,0,0,0,0,0,0.00,0,0,0
3,17,500,800,1,16,0,0,0,0,0,0,0,0,0.00,0,0,0
3,50,800,1100,1,2,0,0,0,0,0,0,0,0,45912.53,580040,0,0
3,35,800,1100,2,5,0,0,0,1,0,0,0,0,45912.53,580040,0,0
3,45,1100,1400,1,3,1,1,0,0,0,0,0,0,580040.00,580040,0,0
3,112,1100,1400,1,2,1,1,0,0,0,0,0,0,580040.00,580040,0,0
3,60,1400,1700,1,1,1,0,1,0,0,0,0,0,580040.00,580040,0,0
3,19,1700,2000,1,19,1,1,0,0,0,0,0,0,580040.00,580040,0,0
3,62,2300,2600,1,1,0,0,0,0,0,0,0,0,580040.00,580040,0,0
3,33,2300,2600,1,3,1,0,1,0,0,0,0,0,580040.00,580040,0,0
3,110,2600,2900,1,4,1,1,0,0,0,0,0,0,580040.00,580040,0,0
3,69,2900,3200,1,16,1,1,0,0,0,0,0,0,580040.00,580040,0,0
3,35,2900,3200,1,1,0,0,0,0,0,0,0,0,580040.00,580040,0,0
3,46,3800,4100,1,4,1,1,0,0,0,0,0,0,580040.00,580040,0,0
3,38,3800,4100,1,1,1,0,1,0,0,0,0,0,580040.00,580040,0,0
3,15,3800,4100,1,7,1,1,0,0,0,0,0,0,580040.00,580040,0,0
3,48,3800,4100,1,2,1,0,1,0,0,0,0,0,580040.00,580040,0,0
3,59,4100,4400,1,1,1,0,1,0,0,0,0,0,655760.85,1600439,0,0
3,95,4100,4400,1,9,0,0,0,0,0,0,0,0,655760.85,1600439,0,0
3,61,4100,4400,1,4,1,1,0,0,0,0,0,0,655760.85,1600439,0,0
3,5,4100,4400,1,9,1,1,0,1,0,0,0,1,655760.85,1600439,0,0
3,113,4100,4400,1,4,1,1,0,0,0,0,0,0,655760.85,1600439,0,0
3,55,4100,4400,1,3,1,1,0,0,0,0,0,0,655760.85,1600439,0,0
3,8,4400,4700,1,9,0,0,0,0,0,0,0,9,2746621.25,4284678,0,0
3,43,4400,4700,1,3,0,0,0,0,8,0,0,2,2746621.25,4284678,0,0
3,41,4400,4700,1,5,1,1,0,0,1,1,0,0,2746621.25,4284678,0,0
3,53,4400,4700,1,10,1,1,0,0,1,1,0,0,2746621.25,4284678,0,0
3,37,4400,4700,2,4,2,0,2,0,0,0,0,0,2746621.25,4284678,0,0
3,48,4400,4700,1,2,1,0,1,0,0,0,0,0,2746621.25,4284678,0,0
3,58,4400,4700,1,3,1,1,0,0,0,0,0,0,2746621.25,4284678,0,0
3,69,4700,5000,2,59,2,2,0,0,5,5,0,1,4416800.34,4551297,0,0
3,55,4700,5000,1,3,0,0,0,0,3,1,1,0,4416800.34,4551297,0,0
3,117,4700,5000,1,2,0,0,0,0,0,0,0,1,4416800.34,4551297,0,0
3,101,5300,5600,1,2,0,0,0,0,2,1,1,1,4551347.00,4806728,1,0
3,11,5300,5600,1,10,0,0,0,0,2,1,1,0,4551347.00,4806728,1,0
3,100,5300,5600,1,3,0,0,0,0,0,0,0,1,4551347.00,4806728,1,0
3,98,5300,5600,1,3,0,0,0,0,4,3,1,0,4551347.00,4806728,1,0
3,9,5300,5600,1,11,0,0,0,0,3,2,1,0,4551347.00,4806728,1,0
3,43,5600,5900,1,1,0,0,0,0,5,0,1,0,4402218.91,4716149,0,1
3,49,5600,5900,1,2,0,0,0,0,2,1,1,0,4402218.91,4716149,0,1
3,125,5600,5900,1,68,2,2,0,0,30,30,0,0,4402218.91,4716149,0,1
3,60,5600,5900,1,3,0,0,0,0,15,2,1,0,4402218.91,4716149,0,1
3,99,5600,5900,1,2,0,0,0,0,0,0,0,2,4402218.91,4716149,0,1
3,117,5600,5900,1,3,0,0,0,0,2,1,1,1,4402218.91,4716149,0,1
3,57,5900,6200,1,2,0,0,0,0,1,1,0,0,4494244.30,4586602,1,0
3,96,5900,6200,1,3,0,0,0,0,0,0,0,0,4494244.30,4586602,1,0
3,47,5900,6200,1,4,0,0,0,0,8,3,0,0,4494244.30,4586602,1,0
3,74,6200,6500,1,10,0,0,0,0,0,0,0,8,4512640.21,4983809,0,16
3,97,6200,6500,1,2,0,0,0,0,48,0,0,0,4512640.21,4983809,0,16
3,52,6200,6500,1,3,0,0,0,0,1,0,1,1,4512640.21,4983809,0,16
3,61,6200,6500,1,5,0,0,0,0,1,1,0,4,4512640.21,4983809,0,16
3,98,6200,6500,1,3,0,0,0,0,3,0,0,2,4512640.21,4983809,0,16
3,99,6200,6500,1,2,0,0,0,0,0,0,0,1,4512640.21,4983809,0,16
3,50,6200,6500,1,2,0,0,0,0,0,0,0,0,4512640.21,4983809,0,16
3,108,6200,6500,1,5,0,0,0,0,0,0,0,4,4512640.21,4983809,0,16
3,32,6500,6800,1,2,0,0,0,0,0,0,0,0,4423458.55,4849926,0,7
3,113,6500,6800,1,2,0,0,0,0,12,2,0,0,4423458.55,4849926,0,7
3,44,6500,6800,1,5,0,0,0,0,1,1,0,3,4423458.55,4849926,0,7
3,19,6800,7100,1,12,0,0,0,2,0,0,0,6,4217345.49,4852351,0,11
3,32,6800,7100,1,4,0,0,0,0,1,1,0,1,4217345.49,4852351,0,11
3,46,6800,7100,1,1,0,0,0,0,2,1,1,0,4217345.49,4852351,0,11
3,113,6800,7100,1,1,0,0,0,0,6,1,1,0,4217345.49,4852351,0,11
3,54,6800,7100,1,2,0,0,0,0,0,0,0,1,4217345.49,4852351,0,11
3,47,6800,7100,1,3,0,0,0,0,3,2,1,0,4217345.49,4852351,0,11
3,14,6800,7100,1,10,0,0,0,0,8,7,1,0,4217345.49,4852351,0,11
3,56,7100,7400,1,2,1,0,1,0,1,1,0,0,4440897.76,4635263,0,2
3,98,7100,7400,1,3,0,0,0,0,14,2,0,1,4440897.76,4635263,0,2
3,99,7100,7400,1,2,0,0,0,0,0,0,0,2,4440897.76,4635263,0,2
3,49,7400,7700,2,7,2,1,1,0,5,4,1,0,4344569.00,4344569,0,0
3,56,7400,7700,1,2,1,0,1,0,0,0,0,0,4344569.00,4344569,0,0
3,73,7700,8000,1,13,0,0,0,0,0,0,0,11,4452701.15,4993134,2,5
3,122,7700,8000,1,3,0,0,0,0,0,0,0,1,4452701.15,4993134,2,5
3,61,8000,8300,2,7,0,0,0,0,6,4,2,0,4510418.23,4753277,0,10
3,122,8000,8300,0,10,0,0,0,0,0,0,0,8,4510418.23,4753277,0,10
3,86,8600,8900,1,11,0,0,0,0,0,0,0,8,4285689.52,4846951,0,11
3,84,8900,9200,1,2,0,0,0,0,3,2,0,0,4200219.00,4200219,0,0
3,84,9200,9500,0,10,0,0,0,0,7,7,1,0,4200219.00,4200219,0,0
3,90,9800,10100,1,10,0,0,0,0,8,7,1,0,4200219.00,4200219,0,0
3,74,10400,10700,1,15,0,0,0,0,13,12,1,0,4200219.00,4200219,0,0
3,24,10400,10700,1,26,0,0,0,0,14,14,0,1,4200219.00,4200219,0,0
3,63,10400,10700,1,2,0,0,0,0,1,1,0,0,4200219.00,4200219,0,0
3,63,10700,11000,1,4,0,0,0,0,3,2,1,0,4307840.11,4763945,0,5
3,52,10700,11000,1,3,0,0,0,0,2,1,1,0,4307840.11,4763945,0,5
3,32,10700,11000,1,6,0,0,0,0,6,0,0,3,4307840.11,4763945,0,5
3,110,10700,11000,1,4,0,0,0,0,2,1,1,1,4307840.11,4763945,0,5
3,57,10700,11000,1,2,0,0,0,0,2,2,0,0,4307840.11,4763945,0,5
3,53,10700,11000,1,2,0,0,0,0,1,0,1,0,4307840.11,4763945,0,5
3,98,10700,11000,1,2,0,0,0,0,5,1,1,0,4307840.11,4763945,0,5
3,35,10700,11000,2,5,0,0,0,0,4,2,2,0,4307840.11,4763945,0,5
3,70,10700,11000,1,5,0,0,0,0,7,1,0,3,4307840.11,4763945,0,5
3,26,11000,11300,1,9,0,0,0,0,3,3,0,4,4415870.58,4822914,0,31
3,90,11000,11300,1,48,0,0,0,0,0,0,0,7,4415870.58,4822914,0,31
3,99,11000,11300,1,2,0,0,0,0,0,0,0,1,4415870.58,4822914,0,31
3,122,11000,11300,1,11,0,0,0,0,0,0,0,10,4415870.58,4822914,0,31
3,70,11000,11300,0,12,0,0,0,0,0,0,0,10,4415870.58,4822914,0,31
3,107,11300,11600,1,10,0,0,0,0,2,2,0,7,4390973.85,4857833,1,35
3,60,11300,11600,1,2,0,0,0,0,1,0,1,1,4390973.85,4857833,1,35
3,66,11300,11600,1,11,0,0,0,0,0,0,0,8,4390973.85,4857833,1,35
3,113,11300,11600,1,31,0,0,0,0,9,0,0,13,4390973.85,4857833,1,35
3,17,11300,11600,1,11,0,0,0,1,0,0,0,6,4390973.85,4857833,1,35
3,113,11600,11900,1,5,0,0,0,0,0,0,0,2,4842893.23,4878476,0,0
3,38,11900,12200,1,1,0,0,0,0,2,0,1,0,4878476.00,4878476,0,0
3,44,11900,12200,1,2,0,0,0,0,2,1,1,0,4878476.00,4878476,0,0
3,105,12200,12500,1,38,0,0,0,0,31,30,1,0,4878476.00,4878476,0,0
3,44,12200,12500,1,2,0,0,0,0,2,1,1,0,4878476.00,4878476,0,0
3,60,12800,13100,1,2,0,0,0,0,3,2,1,0,4607985.00,4607985,0,0
3,48,13100,13400,1,2,0,0,0,0,1,0,1,0,4607985.00,4607985,0,0
3,110,13700,14000,1,3,0,0,0,0,1,0,0,0,4617894.74,4867763,1,14
3,116,13700,14000,1,2,0,0,0,0,2,1,1,0,4617894.74,4867763,1,14
3,48,13700,14000,1,3,0,0,0,0,2,1,1,0,4617894.74,4867763,1,14
3,50,13700,14000,1,3,0,0,0,0,4,0,1,3,4617894.74,4867763,1,14
3,25,13700,14000,1,17,0,0,0,2,0,0,0,8,4617894.74,4867763,1,14
3,86,14000,14300,1,15,0,0,0,1,0,0,0,10,4366883.79,4720459,2,9
3,89,14000,14300,1,18,2,2,0,0,7,7,0,0,4366883.79,4720459,2,9
3,86,14300,14600,1,231,0,0,0,1,0,0,0,1,4614354.83,4898290,0,10
3,124,14300,14600,1,17,0,0,0,0,0,0,0,0,4614354.83,4898290,0,10
3,94,14300,14600,1,19,0,0,0,1,0,0,0,8,4614354.83,4898290,0,10
3,44,14300,14600,1,3,0,0,0,0,4,3,1,0,4614354.83,4898290,0,10
3,125,14600,14900,1,14,0,0,0,0,0,0,0,4,4691741.14,4898290,4,16
3,87,14600,14900,1,31,0,0,0,3,0,0,0,16,4691741.14,4898290,4,16
3,8,15500,15800,1,3,0,0,0,0,2,1,0,0,4495700.00,4495700,0,0
3,75,15500,15800,1,12,2,1,1,0,8,8,0,0,4495700.00,4495700,0,0
3,8,15800,16100,0,6,0,0,0,0,7,7,1,0,4566957.81,4886968,0,0
3,45,15800,16100,1,1,0,0,0,0,2,1,1,0,4566957.81,4886968,0,0
3,49,15800,16100,1,2,0,0,0,0,2,1,1,0,4566957.81,4886968,0,0
3,123,15800,16100,1,12,1,1,0,0,8,7,1,1,4566957.81,4886968,0,0
3,38,15800,16100,1,4,0,0,0,0,4,3,1,0,4566957.81,4886968,0,0
3,51,16100,16400,1,4,0,0,0,0,3,2,1,0,4886968.00,4886968,0,0
3,35,16400,16700,1,2,1,0,1,0,4,1,0,0,4886968.00,4886968,0,0
3,35,16700,17000,1,1,0,0,0,0,5,1,1,0,4886968.00,4886968,0,0
3,17,17300,17600,1,10,2,1,1,0,5,5,0,0,4963653.22,4991467,1,1
3,50,17600,17900,1,4,0,0,0,0,5,4,1,0,4991467.00,4991467,0,0
3,42,17900,18200,1,4,0,0,0,0,4,3,1,0,4991467.00,4991467,0,0
3,43,18200,18500,1,4,0,0,0,0,5,4,1,0,4991467.00,4991467,0,0
3,121,18500,18800,1,10,1,1,0,0,7,6,1,0,4985388.24,4991467,0,1
