observer,neighbor,window_start,window_end,contacts,contact_time,tx_offer_M,tx_ok_M,tx_abort_M,rx_M,tx_offer_F,tx_ok_F,tx_abort_F,rx_F,buf_bytes_avg,buf_bytes_max,drop_buf_M,drop_buf_F
104,10,-1000,-700,1,-700,0,0,0,0,0,0,0,0,0.00,0,0,0
104,105,-1000,-700,1,-700,0,0,0,0,0,0,0,0,0.00,0,0,0
104,10,-700,-400,0,300,0,0,0,0,0,0,0,0,0.00,0,0,0
104,105,-700,-400,0,300,0,0,0,0,0,0,0,0,0.00,0,0,0
104,10,-400,-100,0,300,0,0,0,0,0,0,0,0,0.00,0,0,0
104,105,-400,-100,0,300,0,0,0,0,0,0,0,0,0.00,0,0,0
104,10,-100,200,0,101,0,0,0,0,0,0,0,0,1058559.67,1907530,0,0
104,105,-100,200,0,101,0,0,0,0,0,0,0,0,1058559.67,1907530,0,0
104,86,-100,200,1,24,0,0,0,0,0,0,0,0,1058559.67,1907530,0,0
104,107,-100,200,1,8,0,0,0,0,0,0,0,0,1058559.67,1907530,0,0
104,17,-100,200,1,5,0,0,0,0,0,0,0,0,1058559.67,1907530,0,0
104,61,200,500,1,2,0,0,0,0,1,1,0,0,4074335.42,4970584,0,7
104,2,200,500,1,9,0,0,0,0,1,1,0,0,4074335.42,4970584,0,7
104,64,200,500,1,18,0,0,0,0,1,1,0,0,4074335.42,4970584,0,7
104,22,200,500,1,8,0,0,0,0,0,0,0,0,4074335.42,4970584,0,7
104,43,500,800,1,2,0,0,0,0,2,2,0,0,4877939.60,4996840,0,11
104,65,500,800,1,21,0,0,0,0,5,5,0,0,4877939.60,4996840,0,11
104,52,500,800,1,2,0,0,0,0,3,2,1,0,4877939.60,4996840,0,11
104,57,500,800,1,3,0,0,0,0,1,1,0,0,4877939.60,4996840,0,11
104,113,1400,1700,1,10,0,0,0,0,7,6,1,2,4845885.75,4990082,0,20
104,113,1700,2000,1,4,0,0,0,0,4,3,1,0,4831378.71,4995298,0,13
104,39,1700,2000,1,2,0,0,0,0,2,1,1,0,4831378.71,4995298,0,13
104,121,2000,2300,1,9,1,0,1,0,5,5,0,2,4848934.65,4967029,0,12
104,57,2300,2600,1,2,0,0,0,0,2,1,1,0,4739824.37,4929071,1,45
104,122,2300,2600,1,47,0,0,0,0,1,1,0,30,4739824.37,4929071,1,45
104,70,2300,2600,1,8,1,0,1,0,6,6,0,0,4739824.37,4929071,1,45
104,24,2600,2900,1,10,0,0,0,0,21,7,1,0,4828806.25,4977092,0,16
104,81,2600,2900,1,8,0,0,0,0,6,5,1,0,4828806.25,4977092,0,16
104,32,2900,3200,1,2,0,0,0,0,1,0,1,1,4826946.76,4963650,0,20
104,46,2900,3200,1,3,0,0,0,0,2,1,1,1,4826946.76,4963650,0,20
104,51,2900,3200,1,3,0,0,0,0,0,0,0,0,4826946.76,4963650,0,20
104,54,2900,3200,1,2,0,0,0,0,3,1,1,0,4826946.76,4963650,0,20
104,108,2900,3200,1,12,0,0,0,0,5,5,0,0,4826946.76,4963650,0,20
104,117,2900,3200,1,6,0,0,0,0,4,3,1,0,4826946.76,4963650,0,20
104,58,2900,3200,1,3,0,0,0,0,0,0,0,1,4826946.76,4963650,0,20
104,31,3200,3500,1,7,0,0,0,2,6,1,0,0,4673437.35,4967073,0,10
104,18,3500,3800,1,9,0,0,0,1,0,0,0,6,4761674.35,4967073,2,13
104,116,4400,4700,1,2,0,0,0,0,2,1,1,0,4860887.75,4999040,1,11
104,0,4400,4700,1,11,0,0,0,0,8,7,1,0,4860887.75,4999040,1,11
104,68,4400,4700,1,10,1,1,0,0,7,6,1,0,4860887.75,4999040,1,11
104,61,4700,5000,1,2,0,0,0,0,1,0,1,0,4808003.87,4989788,0,14
104,38,4700,5000,1,4,0,0,0,0,5,4,1,0,4808003.87,4989788,0,14
104,111,4700,5000,1,2,0,0,0,0,2,2,0,0,4808003.87,4989788,0,14
104,43,5000,5300,1,3,0,0,0,0,4,3,1,0,4764675.83,4963871,0,12
104,51,5000,5300,1,3,0,0,0,0,2,1,1,0,4764675.83,4963871,0,12
104,40,5000,5300,1,3,0,0,0,0,3,2,1,0,4764675.83,4963871,0,12
104,55,5000,5300,1,1,0,0,0,0,2,1,1,1,4764675.83,4963871,0,12
104,95,5300,5600,1,10,0,0,0,0,0,0,0,0,4662002.03,4999397,0,22
104,61,5300,5600,1,3,0,0,0,0,0,0,0,0,4662002.03,4999397,0,22
104,56,5300,5600,1,11,0,0,0,0,10,9,1,0,4662002.03,4999397,0,22
104,92,5300,5600,1,8,0,0,0,0,0,0,0,1,4662002.03,4999397,0,22
104,36,5300,5600,1,3,0,0,0,0,0,0,0,3,4662002.03,4999397,0,22
104,70,5300,5600,1,8,0,0,0,0,8,7,1,0,4662002.03,4999397,0,22
104,117,5300,5600,1,3,0,0,0,0,3,2,1,1,4662002.03,4999397,0,22
104,32,5600,5900,1,4,0,0,0,0,0,0,0,3,4767468.57,4974545,0,10
104,45,5600,5900,1,2,0,0,0,0,1,0,1,0,4767468.57,4974545,0,10
104,113,5600,5900,1,2,0,0,0,0,0,0,0,1,4767468.57,4974545,0,10
104,55,5600,5900,1,5,0,0,0,0,4,3,1,1,4767468.57,4974545,0,10
104,97,5900,6200,1,10,0,0,0,0,4,1,0,8,4705285.06,4963619,1,43
104,38,5900,6200,1,2,0,0,0,0,3,1,1,0,4705285.06,4963619,1,43
104,113,5900,6200,1,2,0,0,0,0,0,0,0,2,4705285.06,4963619,1,43
104,83,5900,6200,1,11,0,0,0,1,0,0,0,8,4705285.06,4963619,1,43
104,96,5900,6200,1,2,0,0,0,0,4,1,0,2,4705285.06,4963619,1,43
104,46,6200,6500,1,2,0,0,0,0,0,0,0,1,4714439.67,4991451,1,22
104,56,6200,6500,1,6,0,0,0,0,1,1,0,3,4714439.67,4991451,1,22
104,62,6200,6500,1,7,0,0,0,1,5,1,0,3,4714439.67,4991451,1,22
104,42,6200,6500,1,2,0,0,0,0,0,0,0,2,4714439.67,4991451,1,22
104,37,6200,6500,1,2,0,0,0,0,0,0,0,1,4714439.67,4991451,1,22
104,117,6200,6500,1,2,0,0,0,0,1,0,1,0,4714439.67,4991451,1,22
104,33,6500,6800,1,4,0,0,0,0,0,0,0,3,4721490.88,4998466,0,19
104,96,6500,6800,1,2,0,0,0,0,0,0,0,1,4721490.88,4998466,0,19
104,40,6500,6800,1,8,0,0,0,1,0,0,0,6,4721490.88,4998466,0,19
104,110,6800,7100,1,2,0,0,0,0,0,0,0,1,4607628.73,4886002,1,15
104,45,6800,7100,1,5,0,0,0,0,11,3,0,0,4607628.73,4886002,1,15
104,116,6800,7100,1,2,0,0,0,0,4,1,0,1,4607628.73,4886002,1,15
104,38,6800,7100,1,3,0,0,0,0,0,0,0,2,4607628.73,4886002,1,15
104,42,6800,7100,1,3,0,0,0,0,3,2,1,1,4607628.73,4886002,1,15
104,55,6800,7100,1,5,0,0,0,0,0,0,0,4,4607628.73,4886002,1,15
104,50,7100,7400,1,3,0,0,0,0,2,1,1,1,4801804.35,4994708,0,16
104,116,7400,7700,1,1,0,0,0,0,2,1,1,0,4804802.17,4966713,0,19
104,113,7400,7700,1,2,0,0,0,0,3,2,1,0,4804802.17,4966713,0,19
104,62,7400,7700,1,7,0,0,0,0,0,0,0,7,4804802.17,4966713,0,19
104,60,7700,8000,1,3,0,0,0,0,4,3,1,0,4782707.67,4996306,0,9
104,45,8000,8300,1,4,0,0,0,0,2,1,1,0,4672884.08,4977617,1,21
104,49,8000,8300,1,2,0,0,0,0,0,0,0,0,4672884.08,4977617,1,21
104,52,8300,8600,1,3,0,0,0,0,2,1,1,0,4748631.29,4998990,4,27
