observer,neighbor,window_start,window_end,contacts,contact_time,tx_offer_M,tx_ok_M,tx_abort_M,rx_M,tx_offer_F,tx_ok_F,tx_abort_F,rx_F,buf_bytes_avg,buf_bytes_max,drop_buf_M,drop_buf_F
32,116,-100,200,1,1,0,0,0,0,0,0,0,1,0.00,0,0,0
32,51,-100,200,1,2,0,0,0,0,0,0,0,0,0.00,0,0,0
32,124,-100,200,1,4,0,0,0,0,0,0,0,0,0.00,0,0,0
32,77,-100,200,1,4,0,0,0,0,0,0,0,0,0.00,0,0,0
32,48,-100,200,1,2,0,0,0,0,0,0,0,0,0.00,0,0,0
32,95,500,800,1,2,0,0,0,0,0,0,0,0,80058.07,117722,0,0
32,29,500,800,1,2,0,0,0,0,0,0,0,0,80058.07,117722,0,0
32,5,500,800,1,2,0,0,0,0,0,0,0,0,80058.07,117722,0,0
32,82,500,800,1,2,0,0,0,0,0,0,0,1,80058.07,117722,0,0
32,66,500,800,1,2,0,0,0,0,0,0,0,0,80058.07,117722,0,0
32,47,500,800,1,1,0,0,0,0,0,0,0,0,80058.07,117722,0,0
32,58,500,800,1,1,0,0,0,0,0,0,0,0,80058.07,117722,0,0
32,10,800,1100,1,2,0,0,0,0,0,0,0,2,191188.72,1502820,0,0
32,123,800,1100,1,2,0,0,0,0,0,0,0,1,191188.72,1502820,0,0
32,60,800,1100,1,3,0,0,0,0,0,0,0,2,191188.72,1502820,0,0
32,38,800,1100,1,1,0,0,0,0,0,0,0,0,191188.72,1502820,0,0
32,50,800,1100,1,1,0,0,0,0,0,0,0,0,191188.72,1502820,0,0
32,4,800,1100,1,1,0,0,0,0,0,0,0,0,191188.72,1502820,0,0
32,34,800,1100,1,1,0,0,0,0,0,0,0,2,191188.72,1502820,0,0
32,97,1100,1400,1,3,0,0,0,0,4,3,1,0,1532876.20,1806131,0,0
32,60,1100,1400,0,0,0,0,0,0,0,0,0,0,1532876.20,1806131,0,0
32,118,1100,1400,1,3,0,0,0,0,0,0,0,2,1532876.20,1806131,0,0
32,79,1100,1400,1,3,0,0,0,0,2,2,0,0,1532876.20,1806131,0,0
32,114,1400,1700,2,8,0,0,0,0,0,0,0,5,2685234.91,3654029,0,0
32,53,1400,1700,1,1,0,0,0,0,1,0,1,1,2685234.91,3654029,0,0
32,118,1400,1700,1,2,0,0,0,0,1,0,1,1,2685234.91,3654029,0,0
32,102,1400,1700,1,1,0,0,0,0,0,0,0,1,2685234.91,3654029,0,0
32,96,1400,1700,1,2,0,0,0,0,0,0,0,1,2685234.91,3654029,0,0
32,116,1700,2000,1,2,0,0,0,0,3,1,1,0,3691634.55,4452563,0,0
32,98,1700,2000,1,2,0,0,0,0,4,3,1,0,3691634.55,4452563,0,0
32,23,1700,2000,1,5,0,0,0,0,3,3,0,0,3691634.55,4452563,0,0
32,78,1700,2000,1,3,0,0,0,0,0,0,0,4,3691634.55,4452563,0,0
32,59,2000,2300,1,1,0,0,0,0,0,0,0,0,4491578.88,4902421,0,12
32,90,2000,2300,1,5,0,0,0,0,0,0,0,0,4491578.88,4902421,0,12
32,49,2000,2300,1,2,0,0,0,0,0,0,0,1,4491578.88,4902421,0,12
32,85,2000,2300,1,4,0,0,0,0,0,0,0,3,4491578.88,4902421,0,12
32,11,2000,2300,1,4,0,0,0,1,1,0,1,1,4491578.88,4902421,0,12
32,53,2000,2300,1,1,0,0,0,0,0,0,0,1,4491578.88,4902421,0,12
32,100,2000,2300,1,2,0,0,0,0,3,2,1,0,4491578.88,4902421,0,12
32,34,2000,2300,1,2,1,0,1,0,1,1,0,0,4491578.88,4902421,0,12
32,81,2300,2600,1,4,0,0,0,0,0,0,0,5,4536102.07,4981990,1,13
32,51,2300,2600,1,22,0,0,0,0,0,0,0,15,4536102.07,4981990,1,13
32,37,2300,2600,1,1,0,0,0,0,0,0,0,0,4536102.07,4981990,1,13
32,48,2300,2600,1,2,0,0,0,0,2,0,1,0,4536102.07,4981990,1,13
32,24,2900,3200,1,2,0,0,0,0,0,0,0,1,4620134.99,4981990,0,8
32,104,2900,3200,1,2,0,0,0,0,3,1,0,0,4620134.99,4981990,0,8
32,110,2900,3200,1,1,0,0,0,0,1,0,1,0,4620134.99,4981990,0,8
32,51,2900,3200,1,6,0,0,0,0,0,0,0,4,4620134.99,4981990,0,8
32,37,2900,3200,1,1,0,0,0,0,1,0,1,0,4620134.99,4981990,0,8
32,122,2900,3200,1,2,0,0,0,0,0,0,0,1,4620134.99,4981990,0,8
32,24,3200,3500,1,4,0,0,0,0,0,0,0,3,4423627.21,4690805,0,6
32,81,3200,3500,1,4,0,0,0,0,0,0,0,2,4423627.21,4690805,0,6
32,40,3500,3800,1,3,0,0,0,0,4,3,1,0,4366777.60,4669406,0,3
32,22,3500,3800,1,4,0,0,0,1,0,0,0,0,4366777.60,4669406,0,3
32,108,3500,3800,1,1,0,0,0,0,0,0,0,0,4366777.60,4669406,0,3
32,117,3500,3800,1,2,0,0,0,0,2,1,1,0,4366777.60,4669406,0,3
32,31,3800,4100,1,8,0,0,0,1,0,0,0,3,4270868.57,4896220,1,13
32,76,3800,4100,2,7,0,0,0,1,0,0,0,4,4270868.57,4896220,1,13
32,108,3800,4100,1,4,0,0,0,0,0,0,0,3,4270868.57,4896220,1,13
32,58,3800,4100,1,1,0,0,0,0,1,0,1,2,4270868.57,4896220,1,13
32,19,4100,4400,1,4,0,0,0,0,4,1,0,2,4337092.08,4699615,1,6
32,73,4100,4400,1,3,0,0,0,0,0,0,0,2,4337092.08,4699615,1,6
32,56,4100,4400,1,2,0,0,0,0,0,0,0,2,4337092.08,4699615,1,6
32,101,4100,4400,1,1,0,0,0,0,0,0,0,1,4337092.08,4699615,1,6
32,91,4100,4400,1,3,0,0,0,0,0,0,0,2,4337092.08,4699615,1,6
32,48,4100,4400,1,1,0,0,0,0,1,0,1,0,4337092.08,4699615,1,6
32,108,4100,4400,0,2,0,0,0,0,0,0,0,1,4337092.08,4699615,1,6
32,120,4100,4400,1,2,0,0,0,0,0,0,0,2,4337092.08,4699615,1,6
32,21,4400,4700,1,3,0,0,0,0,2,1,1,2,4851141.32,4975703,1,4
32,11,4400,4700,1,3,0,0,0,0,0,0,0,2,4851141.32,4975703,1,4
32,36,4400,4700,1,1,0,0,0,0,0,0,0,1,4851141.32,4975703,1,4
32,21,4700,5000,1,3,0,0,0,0,0,0,0,2,4735538.21,4975703,0,15
32,116,4700,5000,1,1,1,0,1,0,1,1,0,0,4735538.21,4975703,0,15
32,75,4700,5000,1,2,0,0,0,0,0,0,0,1,4735538.21,4975703,0,15
32,112,4700,5000,1,4,0,0,0,0,0,0,0,3,4735538.21,4975703,0,15
32,66,4700,5000,1,3,0,0,0,0,0,0,0,1,4735538.21,4975703,0,15
32,94,4700,5000,1,3,0,0,0,0,0,0,0,4,4735538.21,4975703,0,15
32,40,4700,5000,1,1,0,0,0,0,2,0,1,0,4735538.21,4975703,0,15
32,44,4700,5000,2,5,0,0,0,0,5,3,2,0,4735538.21,4975703,0,15
32,39,4700,5000,1,1,0,0,0,0,2,1,1,0,4735538.21,4975703,0,15
32,34,4700,5000,1,2,0,0,0,0,0,0,0,1,4735538.21,4975703,0,15
32,62,5000,5300,1,2,0,0,0,0,3,1,0,1,4417476.33,4596321,1,2
32,102,5000,5300,1,3,0,0,0,0,0,0,0,2,4417476.33,4596321,1,2
32,17,5000,5300,1,3,0,0,0,0,0,0,0,2,4417476.33,4596321,1,2
32,54,5300,5600,1,1,0,0,0,0,1,0,1,0,4450862.00,4450862,0,0
