observer,neighbor,window_start,window_end,contacts,contact_time,tx_offer_M,tx_ok_M,tx_abort_M,rx_M,tx_offer_F,tx_ok_F,tx_abort_F,rx_F,buf_bytes_avg,buf_bytes_max,drop_buf_M,drop_buf_F
58,89,-1000,-700,1,-700,0,0,0,0,0,0,0,0,0.00,0,0,0
58,89,-700,-400,0,300,0,0,0,0,0,0,0,0,0.00,0,0,0
58,89,-400,-100,0,300,0,0,0,0,0,0,0,0,0.00,0,0,0
58,63,-100,200,1,3,0,0,0,0,0,0,0,0,0.00,0,0,0
58,36,-100,200,1,2,0,0,0,0,0,0,0,0,0.00,0,0,0
58,80,-100,200,1,5,0,0,0,0,0,0,0,0,0.00,0,0,0
58,89,-100,200,0,105,0,0,0,0,0,0,0,0,0.00,0,0,0
58,34,200,500,1,2,0,0,0,0,0,0,0,0,0.00,0,0,0
58,97,500,800,1,4,0,0,0,0,0,0,0,1,481766.64,1330580,0,0
58,95,500,800,1,2,0,0,0,0,0,0,0,0,481766.64,1330580,0,0
58,20,500,800,1,6,0,0,0,0,0,0,0,0,481766.64,1330580,0,0
58,32,500,800,1,1,0,0,0,0,0,0,0,0,481766.64,1330580,0,0
58,28,500,800,1,1,0,0,0,0,0,0,0,1,481766.64,1330580,0,0
58,5,500,800,1,2,0,0,0,0,0,0,0,0,481766.64,1330580,0,0
58,82,500,800,1,2,0,0,0,0,0,0,0,1,481766.64,1330580,0,0
58,66,500,800,1,1,0,0,0,0,0,0,0,0,481766.64,1330580,0,0
58,100,500,800,1,2,0,0,0,0,0,0,0,0,481766.64,1330580,0,0
58,83,500,800,1,1,0,0,0,0,0,0,0,0,481766.64,1330580,0,0
58,47,500,800,1,2,0,0,0,0,1,1,0,1,481766.64,1330580,0,0
58,24,800,1100,1,2,0,0,0,0,0,0,0,0,1469271.56,1481988,0,0
58,63,800,1100,1,1,0,0,0,0,0,0,0,1,1469271.56,1481988,0,0
58,107,800,1100,1,1,0,0,0,0,0,0,0,0,1469271.56,1481988,0,0
58,38,800,1100,1,1,0,0,0,0,1,0,1,0,1469271.56,1481988,0,0
58,76,800,1100,1,2,0,0,0,0,0,0,0,1,1469271.56,1481988,0,0
58,42,800,1100,1,1,0,0,0,0,0,0,0,0,1469271.56,1481988,0,0
58,37,800,1100,1,1,0,0,0,0,0,0,0,0,1469271.56,1481988,0,0
58,22,800,1100,1,1,0,0,0,0,1,1,0,0,1469271.56,1481988,0,0
58,95,1100,1400,1,1,0,0,0,0,1,0,1,0,2090896.09,2096444,0,0
58,43,1100,1400,1,1,0,0,0,0,2,1,1,0,2090896.09,2096444,0,0
58,51,1100,1400,1,2,0,0,0,0,0,0,0,2,2090896.09,2096444,0,0
58,14,1100,1400,1,3,1,0,1,0,1,1,0,0,2090896.09,2096444,0,0
58,24,1400,1700,1,2,1,0,1,0,0,0,0,0,2368192.84,2440680,0,0
