observer,neighbor,window_start,window_end,contacts,contact_time,tx_offer_M,tx_ok_M,tx_abort_M,rx_M,tx_offer_F,tx_ok_F,tx_abort_F,rx_F,buf_bytes_avg,buf_bytes_max,drop_buf_M,drop_buf_F
24,117,200,500,1,2,0,0,0,0,0,0,0,0,0.00,0,0,0
24,26,500,800,1,10,0,0,0,0,0,0,0,0,0.00,0,0,0
24,51,800,1100,1,7,0,0,0,0,0,0,0,0,0.00,0,0,0
24,42,800,1100,1,8,0,0,0,0,0,0,0,0,0.00,0,0,0
24,58,800,1100,1,2,0,0,0,0,0,0,0,0,0.00,0,0,0
24,60,1100,1400,1,1,0,0,0,0,2,1,1,0,510698.36,587610,0,0
24,36,1100,1400,1,4,0,0,0,0,96,0,0,0,510698.36,587610,0,0
24,62,1100,1400,1,2,0,0,0,0,0,0,0,0,510698.36,587610,0,0
24,111,1100,1400,1,3,0,0,0,0,0,0,0,3,510698.36,587610,0,0
24,125,1400,1700,1,7,0,0,0,0,0,0,0,5,601661.93,2016270,0,0
24,58,1400,1700,1,2,0,0,0,0,0,0,0,0,601661.93,2016270,0,0
24,125,1700,2000,0,4,0,0,0,0,0,0,0,3,3573321.38,4223799,0,0
24,60,1700,2000,1,2,0,0,0,0,2,2,0,0,3573321.38,4223799,0,0
24,42,1700,2000,1,5,0,0,0,0,3,2,1,1,3573321.38,4223799,0,0
24,67,2000,2300,1,11,0,0,0,0,0,0,0,0,4223799.00,4223799,0,0
24,86,2300,2600,1,14,0,0,0,1,0,0,0,7,4527843.72,4689875,0,8
24,104,2600,2900,1,10,0,0,0,0,0,0,0,7,4743078.05,4943877,1,5
24,122,2600,2900,1,13,1,1,0,0,4,4,0,4,4743078.05,4943877,1,5
24,59,2900,3200,1,2,0,0,0,0,2,1,1,0,4943877.00,4943877,0,0
24,61,2900,3200,1,1,0,0,0,0,2,1,1,0,4943877.00,4943877,0,0
24,32,2900,3200,1,2,0,0,0,0,3,1,1,0,4943877.00,4943877,0,0
24,110,2900,3200,1,1,0,0,0,0,2,1,1,0,4943877.00,4943877,0,0
24,116,2900,3200,1,3,0,0,0,0,3,2,1,0,4943877.00,4943877,0,0
24,61,3200,3500,1,5,0,0,0,0,4,3,1,0,4943877.00,4943877,0,0
24,32,3200,3500,1,4,0,0,0,0,8,3,1,0,4943877.00,4943877,0,0
24,81,3200,3500,1,46,1,1,0,0,13,13,0,0,4943877.00,4943877,0,0
24,59,3500,3800,1,5,0,0,0,0,6,5,1,0,4943877.00,4943877,0,0
24,114,3500,3800,1,3,0,0,0,0,2,1,1,0,4943877.00,4943877,0,0
24,110,4100,4400,1,8,0,0,0,0,6,5,1,0,4943877.00,4943877,0,0
24,54,4400,4700,1,3,0,0,0,0,3,2,1,0,4943877.00,4943877,0,0
24,59,5600,5900,1,4,1,1,0,0,1,0,1,0,4943877.00,4943877,0,0
24,109,5600,5900,1,11,0,0,0,0,9,8,1,0,4943877.00,4943877,0,0
