observer,neighbor,window_start,window_end,contacts,contact_time,tx_offer_M,tx_ok_M,tx_abort_M,rx_M,tx_offer_F,tx_ok_F,tx_abort_F,rx_F,buf_bytes_avg,buf_bytes_max,drop_buf_M,drop_buf_F
49,116,200,500,2,2,0,0,0,0,0,0,0,0,0.00,0,0,0
49,98,200,500,1,3,0,0,0,0,0,0,0,0,0.00,0,0,0
49,38,500,800,1,2,0,0,0,0,0,0,0,0,233287.62,918745,0,0
49,118,500,800,1,6,0,0,0,0,0,0,0,1,233287.62,918745,0,0
49,54,500,800,2,7,0,0,0,0,1,1,0,0,233287.62,918745,0,0
49,36,800,1100,1,7,0,0,0,0,0,0,0,1,1280719.77,1387133,0,0
49,28,1100,1400,1,3,1,0,1,0,1,1,0,0,1387133.00,1387133,0,0
49,106,1100,1400,1,3,1,1,0,0,1,0,1,0,1387133.00,1387133,0,0
49,90,1400,1700,1,3,0,0,0,0,0,0,0,0,1596774.26,1826180,0,0
49,43,1400,1700,1,1,0,0,0,0,1,0,1,0,1596774.26,1826180,0,0
49,112,1400,1700,1,2,0,0,0,0,0,0,0,2,1596774.26,1826180,0,0
49,118,1400,1700,1,0,0,0,0,0,1,0,1,0,1596774.26,1826180,0,0
49,62,1400,1700,1,1,0,0,0,0,0,0,0,0,1596774.26,1826180,0,0
49,51,1400,1700,1,1,0,0,0,0,1,1,0,0,1596774.26,1826180,0,0
49,90,1700,2000,1,5,0,0,0,0,0,0,0,0,2157525.75,2433469,0,0
49,125,1700,2000,1,3,0,0,0,0,0,0,0,2,2157525.75,2433469,0,0
49,85,1700,2000,1,5,1,1,0,0,2,1,1,0,2157525.75,2433469,0,0
49,42,1700,2000,1,9,1,1,0,0,4,4,0,0,2157525.75,2433469,0,0
49,32,2000,2300,1,2,0,0,0,0,2,1,1,0,3208689.11,4447262,0,0
49,41,2000,2300,1,1,0,0,0,0,2,1,1,0,3208689.11,4447262,0,0
49,11,2000,2300,1,5,1,1,0,0,3,2,1,0,3208689.11,4447262,0,0
49,38,2000,2300,1,2,0,0,0,0,2,1,1,0,3208689.11,4447262,0,0
49,62,2000,2300,1,1,0,0,0,0,0,0,0,0,3208689.11,4447262,0,0
49,36,2000,2300,1,2,0,0,0,0,3,0,0,1,3208689.11,4447262,0,0
49,15,2000,2300,1,5,0,0,0,0,0,0,0,3,3208689.11,4447262,0,0
49,23,2000,2300,1,4,1,1,0,0,1,0,1,1,3208689.11,4447262,0,0
49,13,2000,2300,1,3,0,0,0,0,0,0,0,0,3208689.11,4447262,0,0
49,103,2000,2300,1,3,0,0,0,0,0,0,0,2,3208689.11,4447262,0,0
49,117,2000,2300,1,1,0,0,0,0,1,1,0,0,3208689.11,4447262,0,0
49,6,2300,2600,1,3,0,0,0,0,0,0,0,2,4610908.14,4619238,0,1
49,15,2300,2600,1,3,0,0,0,0,2,1,1,0,4610908.14,4619238,0,1
49,6,2600,2900,1,4,0,0,0,0,0,0,0,3,4321958.23,4805845,1,9
49,26,2600,2900,1,3,0,0,0,0,4,2,0,0,4321958.23,4805845,1,9
49,8,2600,2900,1,3,0,0,0,0,0,0,0,3,4321958.23,4805845,1,9
49,90,2600,2900,1,3,0,0,0,0,13,3,0,0,4321958.23,4805845,1,9
49,73,2600,2900,1,4,0,0,0,0,0,0,0,0,4321958.23,4805845,1,9
49,11,2600,2900,1,3,0,0,0,0,3,2,1,0,4321958.23,4805845,1,9
49,114,2600,2900,1,2,0,0,0,0,3,2,1,0,4321958.23,4805845,1,9
49,48,2600,2900,1,4,0,0,0,0,2,2,0,0,4321958.23,4805845,1,9
49,4,2600,2900,1,3,0,0,0,0,0,0,0,0,4321958.23,4805845,1,9
49,23,2600,2900,1,3,0,0,0,0,0,0,0,2,4321958.23,4805845,1,9
49,89,2600,2900,1,3,0,0,0,0,1,1,0,1,4321958.23,4805845,1,9
49,14,2600,2900,1,3,0,0,0,0,0,0,0,2,4321958.23,4805845,1,9
49,52,2900,3200,1,2,0,0,0,0,0,0,0,2,4327778.27,4468376,0,1
49,56,2900,3200,1,2,0,0,0,0,0,0,0,2,4327778.27,4468376,0,1
49,65,3200,3500,1,3,0,0,0,0,0,0,0,3,4614439.84,4941354,0,16
49,0,3200,3500,1,4,0,0,0,1,0,0,0,0,4614439.84,4941354,0,16
49,36,3200,3500,1,2,0,0,0,0,0,0,0,0,4614439.84,4941354,0,16
49,119,3200,3500,1,4,0,0,0,0,0,0,0,4,4614439.84,4941354,0,16
49,69,3200,3500,1,4,0,0,0,1,3,0,0,1,4614439.84,4941354,0,16
49,39,3200,3500,1,2,0,0,0,0,0,0,0,2,4614439.84,4941354,0,16
49,115,3500,3800,1,1,0,0,0,0,0,0,0,1,4340044.62,4569926,0,2
49,52,3500,3800,1,1,0,0,0,0,2,0,1,0,4340044.62,4569926,0,2
49,28,3500,3800,1,1,0,0,0,0,0,0,0,0,4340044.62,4569926,0,2
49,41,3500,3800,1,2,0,0,0,0,0,0,0,2,4340044.62,4569926,0,2
49,113,3500,3800,1,1,1,0,1,0,2,0,0,0,4340044.62,4569926,0,2
49,59,3800,4100,1,4,0,0,0,0,0,0,0,3,4640077.12,4907865,2,15
49,95,3800,4100,1,2,0,0,0,0,0,0,0,1,4640077.12,4907865,2,15
49,65,3800,4100,1,3,0,0,0,0,4,1,0,2,4640077.12,4907865,2,15
49,28,3800,4100,0,2,0,0,0,0,0,0,0,2,4640077.12,4907865,2,15
49,46,3800,4100,1,2,0,0,0,0,0,0,0,1,4640077.12,4907865,2,15
49,5,3800,4100,1,2,0,0,0,0,0,0,0,1,4640077.12,4907865,2,15
49,0,3800,4100,1,2,0,0,0,0,0,0,0,0,4640077.12,4907865,2,15
49,69,3800,4100,1,3,0,0,0,0,4,0,0,2,4640077.12,4907865,2,15
49,119,3800,4100,1,3,0,0,0,0,0,0,0,2,4640077.12,4907865,2,15
49,48,3800,4100,1,1,0,0,0,0,3,1,1,0,4640077.12,4907865,2,15
49,55,3800,4100,1,5,0,0,0,0,0,0,0,5,4640077.12,4907865,2,15
49,65,4100,4400,1,2,0,0,0,0,2,0,0,1,4144216.15,4800517,0,4
